Contour,Area,testModel (normalized mode 1),testModel (normalized mode 2)
UID_H14_10_1_hem-2,17577.9,0.235165,1.31122
UID_H14_10_2_hem-3,19663.7,0.112773,1.14916
UID_H14_10_3_hem-11,29128.5,-0.359651,0.457056
UID_H14_10_4_hem-2,14309.1,0.351296,1.88238
UID_H14_11_10_hem-6,14788.6,0.315861,1.8415
UID_H14_11_1_hem-21,34044.8,-0.543585,0.0184682
UID_H14_11_2_hem-8,24925.9,-0.213966,0.893996
UID_H14_11_3_hem-3,30966.3,-0.43711,0.331534
UID_H14_11_4_hem-8,26651.9,-0.258458,0.665722
UID_H14_11_5_hem-11,29857.8,-0.108868,-0.0662119
UID_H14_11_6_hem-23,36145.4,-0.604591,-0.129617
UID_H14_11_7_hem-19,37478.2,-0.666264,-0.218522
UID_H14_11_8_hem-8,29872.4,0.0579776,-0.582098
UID_H14_11_9_hem-2,15473.9,0.324262,1.60245
UID_H14_12_1_hem-4,31761.9,-0.49273,0.309218
UID_H14_12_2_hem-10,19838.3,0.102741,1.14901
UID_H14_12_3_hem-8,18429.2,1.50954,-0.578725
UID_H14_12_4_hem-5,15788.6,0.295415,1.6304
UID_H14_12_5_hem-2,16865.4,0.232916,1.53764
UID_H14_12_6_hem-5,17288.1,0.224264,1.42272
UID_H14_12_7_hem-2,16457.1,0.268794,1.519
UID_H14_12_8_hem-2,18167.6,0.149093,1.43241
UID_H14_13_1_hem-2,15509.6,0.469773,1.20653
UID_H14_13_2_hem-2,18021.4,0.160838,1.43804
UID_H14_13_3_hem-2,13536.8,0.399445,1.97213
UID_H14_13_4_hem-6,18048.6,0.185494,1.33986
UID_H14_13_5_hem-14,28404.3,-0.313418,0.458567
UID_H14_13_6_hem-10,21271,-0.00154322,1.099
UID_H14_13_7_hem-15,26294.9,-0.267106,0.762931
UID_H14_13_8_hem-5,16599,0.222611,1.62246
UID_H14_14_1_hem-15,43133.4,-0.88016,-0.592782
UID_H14_14_2_hem-3,34141.3,-0.464279,-0.253953
UID_H14_14_3_hem-9,22049.4,-0.0267558,1.00006
UID_H14_14_4_hem-5,18137.4,0.162884,1.40837
UID_H14_14_5_hem-2,15891,0.272275,1.67614
UID_H14_14_6_hem-9,32000.9,-0.412297,0.0221639
UID_H14_14_7_hem-8,19338.6,0.0794198,1.34864
UID_H14_14_8_hem-2,14849.6,0.357103,1.71209
UID_H14_14_9_hem-5,18836.7,0.132761,1.29636
UID_H14_15_10_hem-2,14286.1,0.378007,1.82664
UID_H14_15_11_hem-5,17350.3,0.17447,1.57716
UID_H14_15_12_hem-4,19336.2,0.119645,1.207
UID_H14_15_13_hem-13,23002.5,-0.0643937,0.88682
UID_H14_15_14_hem-12,31361.6,-0.456015,0.300102
UID_H14_15_1_hem-2,15526.8,0.314262,1.65698
UID_H14_15_2_hem-10,22095.7,-0.0358752,1.03753
UID_H14_15_3_hem-2,13578.6,0.393366,1.98416
UID_H14_15_4_hem-5,23451.3,-0.103641,0.915739
UID_H14_15_5_hem-15,24641.8,-0.148048,0.782647
UID_H14_15_6_hem-11,22923.5,-0.0208564,0.730552
UID_H14_15_7_hem-11,20888.3,0.011381,1.16505
UID_H14_15_8_hem-9,21285.6,-0.0216021,1.16999
UID_H14_15_9_hem-2,16798.7,0.240419,1.51412
UID_H14_16_10_hem-6,17344.9,0.177012,1.56118
UID_H14_16_11_hem-8,22053.9,0.0782216,0.654815
UID_H14_16_12_hem-13,20163.8,0.0451707,1.25941
UID_H14_16_13_hem-6,31668,-0.403737,0.030128
UID_H14_16_14_hem-6,18472.8,0.162405,1.2738
UID_H14_16_1_hem-4,32339,-0.0173592,-0.952003
UID_H14_16_2_hem-10,26526.8,-0.228589,0.609023
UID_H14_16_3_hem-9,18706.7,0.117077,1.39002
UID_H14_16_4_hem-2,14080.1,0.529768,1.53538
UID_H14_16_5_hem-12,26507.9,-0.254508,0.679203
UID_H14_16_6_hem,1113.34,2.48372,0.42499
UID_H14_16_7_hem-16,28462.6,-0.112343,-0.0699713
UID_H14_16_8_hem-9,34297.8,-0.449829,-0.206321
UID_H14_16_9_hem-7,17902.3,0.148606,1.48726
UID_H14_17_10_hem-13,26292.4,-0.257597,0.747544
UID_H14_17_11_hem-2,14866.5,0.350943,1.72886
UID_H14_17_12_hem-3,20383.5,0.082854,1.08651
UID_H14_17_13_hem-13,26665.9,-0.236664,0.605831
UID_H14_17_14_hem-10,27549.8,-0.139884,0.221724
UID_H14_17_15_hem-2,3374.86,2.65261,0.316972
UID_H14_17_1_hem-8,18870.3,1.2618,-1.27009
UID_H14_17_2_hem-6,27227.6,0.447863,-0.431478
UID_H14_17_3_hem-2,16620.4,0.248486,1.5478
UID_H14_17_4_hem-2,14927.3,0.33165,1.77006
UID_H14_17_5_hem-12,21766.7,-0.0573953,1.15683
UID_H14_17_6_hem-5,22262.4,-0.0581662,1.04689
UID_H14_17_7_hem-8,25249.3,-0.178344,0.727084
UID_H14_17_8_hem-11,28334.4,-0.283023,0.397167
UID_H14_17_9_hem-3,14571.2,0.3564,1.79347
UID_H14_18_10_hem-7,2185.68,2.49607,-1.051
UID_H14_18_11_hem-6,23180.2,-0.0503891,0.844072
UID_H14_18_12_hem-3,21684.4,-0.0349672,1.12393
UID_H14_18_13_hem-6,20889.1,0.0413131,1.05388
UID_H14_18_14_hem-5,2914.01,2.52636,-0.329578
UID_H14_18_15_hem-17,29606.9,-0.34885,0.305145
UID_H14_18_1_hem-4,24643.5,-0.140077,0.754921
UID_H14_18_2_hem-12,32609.6,-0.329988,-0.343766
UID_H14_18_3_hem-6,23573.6,-0.0970897,0.862023
UID_H14_18_4_hem-5,22686.9,-0.051248,0.8979
UID_H14_18_5_hem-9,24274.1,-0.113876,0.745944
UID_H14_18_6_hem-13,30340.2,-0.205226,-0.127608
UID_H14_18_7_hem-25,31887.6,-0.493356,0.290549
UID_H14_18_8_hem-2,20420.8,0.0274281,1.23926
UID_H14_18_9_hem-4,21188.1,0.105903,0.801631
UID_H14_19_10_hem-5,19939.2,0.0916321,1.14944
UID_H14_19_11_hem-2,15335.4,0.323393,1.67804
UID_H14_19_12_hem-14,20025.4,0.0674726,1.21653
UID_H14_19_13_hem-10,21903.5,-0.0133093,0.976793
UID_H14_19_14_hem-9,23798.7,-0.0981744,0.803319
UID_H14_19_15_hem-13,21660.6,-0.00731794,1.05687
UID_H14_19_16_hem-5,21127.7,0.0437845,1.02698
UID_H14_19_17_hem-11,21850.7,-0.0207634,1.02491
UID_H14_19_1_hem-9,49543.7,-0.206,-2.95128
UID_H14_19_2_hem-2,17872.9,0.216533,1.30466
UID_H14_19_3_hem-9,23135.7,-0.0799611,0.897227
UID_H14_19_4_hem-16,35642,-0.510463,-0.360195
UID_H14_19_5_hem-3,21448.7,0.191356,0.491338
UID_H14_19_6_hem-10,22505.6,2.81074e-05,0.828576
UID_H14_19_7_hem,1359.78,2.62675,0.203348
UID_H14_19_8_hem-8,22614.9,-0.0703553,1.00976
UID_H14_19_9_hem-4,20081.6,0.14336,1.00321
UID_H14_1_10_hem-10,30823.6,-0.430422,0.332075
UID_H14_1_1_hem-9,32126,-0.354909,-0.14473
UID_H14_1_2_hem-8,22997.1,-0.0571569,0.881007
UID_H14_1_3_hem-8,33265.7,-0.0834133,-1.16801
UID_H14_1_4_hem-3,22659.2,0.114597,0.481245
UID_H14_1_5_hem-12,27726.2,-0.163134,0.274513
UID_H14_1_6_hem-13,21309,-0.0297602,1.17586
UID_H14_1_7_hem-7,25371,-0.186777,0.763834
UID_H14_1_8_hem-2,21467.9,-0.0413602,1.17852
UID_H14_1_9_hem-8,22534.1,-0.082545,1.05451
UID_H14_20_10_hem-11,23126.8,-0.103493,0.962378
UID_H14_20_11_hem-6,22245,-0.0285926,0.938981
UID_H14_20_12_hem-2,22708.6,-0.00199986,0.782283
UID_H14_20_13_hem-4,23518.2,-0.107037,0.895386
UID_H14_20_1_hem-10,25569.4,-0.167343,0.591963
UID_H14_20_2_hem-5,7710.55,2.00172,0.664606
UID_H14_20_3_hem-6,24909.3,1.98424,-0.201413
UID_H14_20_4_hem-13,27136.6,-0.268688,0.58446
UID_H14_20_5_hem-7,4521.87,2.75821,-0.513597
UID_H14_20_6_hem-4,21379.7,-0.0430638,1.20823
UID_H14_20_7_hem-8,20938.2,0.000510021,1.16128
UID_H14_20_8_hem-2,16678.4,0.252764,1.52545
UID_H14_20_9_hem-5,20314.9,0.133619,0.852726
UID_H14_21_10_hem-5,6227.55,2.62389,-0.302142
UID_H14_21_1_hem-12,27521,-0.23371,0.39391
UID_H14_21_2_hem-8,25610.9,-0.212222,0.776452
UID_H14_21_3_hem-16,24501.5,-0.148355,0.801736
UID_H14_21_4_hem-7,23617.2,-0.112254,0.878575
UID_H14_21_5_hem-7,23051.8,-0.0226893,0.788189
UID_H14_21_6_hem-4,20857.6,0.0222186,1.15188
UID_H14_21_7_hem-6,29202.8,-0.367448,0.462336
UID_H14_21_8_hem-7,24023.1,-0.1544,0.923373
UID_H14_21_9_hem-4,3565.75,2.83382,-0.509848
UID_H14_22_10_hem-2,18050,0.147765,1.47113
UID_H14_22_11_hem-8,30595.1,-0.360386,0.209584
UID_H14_22_1_hem-2,17765.4,0.236397,1.28602
UID_H14_22_2_hem-2,17664.8,0.177124,1.47567
UID_H14_22_3_hem-7,21484.8,-0.0132525,1.11763
UID_H14_22_4_hem-2,15578.3,0.298926,1.67287
UID_H14_22_5_hem-2,16753,0.238253,1.53157
UID_H14_22_6_hem-12,23123.6,-0.0860724,0.911164
UID_H14_22_7_hem-11,22478.4,0.00761712,0.739198
UID_H14_22_8_hem-5,5501.9,2.19351,0.437643
UID_H14_22_9_hem-2,18037.7,0.317035,0.998315
UID_H14_23_10_hem-10,38647.4,-0.673204,-0.375854
UID_H14_23_11_hem-6,18530.4,0.166262,1.2665
UID_H14_23_12_hem-9,20608.2,0.0565798,1.11696
UID_H14_23_13_hem-11,21708.9,0.0916704,0.776614
UID_H14_23_14_hem-2,16208.1,0.268788,1.59979
UID_H14_23_1_hem-6,32486.1,-0.488541,0.151429
UID_H14_23_2_hem-5,25222.2,-0.0421054,0.245177
UID_H14_23_3_hem-17,28748.1,-0.319338,0.402629
UID_H14_23_4_hem-2,16532.5,0.225843,1.6409
UID_H14_23_5_hem-27,30107.3,-0.402887,0.370438
UID_H14_23_6_hem-8,21789.4,0.0407534,0.803239
UID_H14_23_7_hem-5,17441.7,0.185327,1.51549
UID_H14_23_8_hem-7,25342.8,-0.0433577,0.333629
UID_H14_23_9_hem-27,45021.3,-0.699651,-1.15624
UID_H14_24_10_hem-7,22396.8,-0.0449381,0.974726
UID_H14_24_11_hem-9,23834.7,-0.112508,0.846746
UID_H14_24_12_hem-5,17292.7,0.207453,1.48001
UID_H14_24_13_hem-17,28713.3,-0.347754,0.494216
UID_H14_24_14_hem-7,24285.6,-0.126294,0.800253
UID_H14_24_1_hem-3,22271.7,0.000824475,0.84709
UID_H14_24_2_hem-5,19206.6,0.081368,1.36122
UID_H14_24_3_hem-7,22466.7,-0.0719688,1.03071
UID_H14_24_4_hem,2536.61,1.41146,3.44715
UID_H14_24_5_hem,1460.48,2.09073,0.707567
UID_H14_24_6_hem-7,21322.4,-0.0337431,1.20224
UID_H14_24_7_hem-2,27275.7,0.897743,-0.413094
UID_H14_24_8_hem-8,20605.8,0.0293093,1.17104
UID_H14_24_9_hem-7,26713.8,-0.219695,0.517199
UID_H14_25_1_hem-2,17564.6,0.221398,1.34912
UID_H14_25_2_hem-8,22741.5,-0.0454641,0.875942
UID_H14_25_3_hem-3,21371.2,0.00337543,1.07338
UID_H14_25_4_hem-10,42113.6,-0.818204,-0.551451
UID_H14_25_5_hem-8,24602.9,-0.131295,0.75544
UID_H14_25_6_hem-2,19337.3,0.0729517,1.35867
UID_H14_25_7_hem-5,20566.2,0.117552,0.917083
UID_H14_26_1_hem-6,26088.5,-0.168761,0.55905
UID_H14_26_2_hem-2,19975.6,0.0557858,1.24587
UID_H14_26_3_hem,1491.19,2.47171,-0.324793
UID_H14_26_4_hem-4,24788.1,-0.164506,0.793659
UID_H14_26_5_hem,1862.67,2.46096,0.0666407
UID_H14_26_6_hem-2,1897.01,2.32424,0.110293
UID_H14_27_10_hem-9,10944.7,2.42698,1.18476
UID_H14_27_11_hem-23,31586.7,-0.373469,0.022324
UID_H14_27_1_hem-9,24288.3,-0.109951,0.764849
UID_H14_27_2_hem-5,19610.8,0.0965822,1.2363
UID_H14_27_3_hem-6,21766.6,-0.0312484,1.08571
UID_H14_27_4_hem-6,23453.9,-0.088967,0.903166
UID_H14_27_5_hem-3,22636.5,-0.0868018,1.03538
UID_H14_27_6_hem-2,19799.5,0.0867774,1.19154
UID_H14_27_7_hem-4,20670.7,0.173656,0.678757
UID_H14_27_8_hem-4,21437.7,-0.0096967,1.06366
UID_H14_27_9_hem-8,23951.4,-0.0913368,0.765413
UID_H14_28_10_hem-15,15020.9,1.91247,-0.0134923
UID_H14_28_11_hem-11,22432.8,0.028303,0.741165
UID_H14_28_12_hem-10,24407.3,-0.150844,0.824877
UID_H14_28_13_hem-11,23066.9,-0.103627,0.997306
UID_H14_28_1_hem-4,18809.4,0.15254,1.2539
UID_H14_28_2_hem-7,21841.7,0.0359015,0.920287
UID_H14_28_3_hem-13,19509.1,0.0997618,1.2541
UID_H14_28_4_hem-2,14853,0.341914,1.74179
UID_H14_28_5_hem-8,22834.2,-0.0498974,0.887781
UID_H14_28_6_hem-6,22753.5,-0.055403,0.911465
UID_H14_28_7_hem-2,2359.52,2.46116,0.0239605
UID_H14_28_8_hem-8,21992.8,-0.0326541,1.02105
UID_H14_28_9_hem-12,24644.4,-0.16004,0.805672
UID_H14_29_10_hem,1922.38,2.53863,-0.0259468
UID_H14_29_11_hem-4,21159.6,0.0295064,1.06345
UID_H14_29_12_hem-3,20926.8,-0.00655147,1.21925
UID_H14_29_13_hem-10,24425.9,-0.167832,0.879631
UID_H14_29_14_hem-10,27405.6,-0.245746,0.490037
UID_H14_29_15_hem-3,18821.7,0.0965372,1.40001
UID_H14_29_1_hem-12,29660.3,-0.241141,0.0879477
UID_H14_29_2_hem-17,30666,-0.297955,0.205959
UID_H14_29_3_hem-9,37833.1,-0.6948,-0.206653
UID_H14_29_4_hem-18,30155.2,-0.406919,0.373363
UID_H14_29_5_hem-2,17600.6,0.23948,1.32686
UID_H14_29_6_hem-5,20379,0.0823393,1.1049
UID_H14_29_7_hem-12,26174.1,-0.257339,0.761044
UID_H14_29_8_hem-5,21021.2,0.100002,0.862041
UID_H14_29_9_hem-2,17089,0.215861,1.50152
UID_H14_2_10_hem-10,22722.1,-0.0982036,1.05412
UID_H14_2_1_hem-10,31977.1,-0.353698,-0.129985
UID_H14_2_2_hem-22,14019.2,2.26725,-0.750347
UID_H14_2_3_hem-6,22485.4,-0.0491235,0.96928
UID_H14_2_4_hem-3,5851.29,1.55597,-0.171552
UID_H14_2_5_hem-2,2538.75,2.35534,-0.137902
UID_H14_2_6_hem-13,31279.7,-0.107026,-0.783565
UID_H14_2_7_hem-3,17146.3,0.186597,1.58076
UID_H14_2_8_hem-3,16512.7,0.270116,1.53615
UID_H14_2_9_hem-6,27412.9,-0.297117,0.630767
UID_H14_30_1_hem-2,17309.9,0.254843,1.35801
UID_H14_30_2_hem-30,34938.3,-0.617372,0.0810292
UID_H14_30_3_hem-13,23121.7,-0.0893013,0.960256
UID_H14_30_4_hem-5,20665.3,0.000367177,1.25485
UID_H14_30_5_hem-13,27621.9,-0.252214,0.465161
UID_H14_30_6_hem-4,18535.7,0.131862,1.37898
UID_H14_30_7_hem-3,18996.7,0.0886799,1.38201
UID_H14_31_1_hem-5,23076.1,-0.0673321,0.939911
UID_H14_31_2_hem-4,2787.86,2.57682,-0.0259157
UID_H14_31_3_hem-15,6287.86,1.83368,-0.985984
UID_H14_32_1_hem-9,24203.9,-0.131554,0.829836
UID_H14_32_2_hem-4,18093,0.202717,1.28127
UID_H14_32_3_hem-5,20490.1,0.05013,1.14482
UID_H14_32_4_hem-2,18204.1,0.146187,1.43631
UID_H14_32_5_hem-3,17722.9,0.186995,1.46559
UID_H14_32_6_hem,2078.6,2.29037,0.507829
UID_H14_32_7_hem-2,16828.6,0.246453,1.48467
UID_H14_32_8_hem-3,18868.9,0.0996514,1.41852
UID_H14_33_1_hem-17,27883.6,-0.178573,0.239503
UID_H14_33_2_hem-10,20674.5,0.101151,0.983279
UID_H14_33_3_hem-9,29805.4,-0.409989,0.469975
UID_H14_33_4_hem-6,25073.5,-0.0635232,0.398528
UID_H14_33_5_hem-2,17534.5,0.187083,1.48212
UID_H14_33_6_hem-5,21008.4,0.105268,0.976182
UID_H14_33_7_hem-6,27648.5,-0.28996,0.549473
UID_H14_33_8_hem-9,25952.1,-0.126968,0.417864
UID_H14_34_1_hem-5,25250.3,-0.148677,0.652484
UID_H14_34_2_hem-11,23048.9,-0.0829071,0.944366
UID_H14_34_3_hem-13,24540.2,-0.170401,0.872315
UID_H14_34_4_hem-4,21941.7,-0.00723474,0.963383
UID_H14_34_5_hem-7,3522.92,2.38668,-0.305268
UID_H14_34_6_hem-13,21835.2,-0.0196771,1.03142
UID_H14_35_10_hem-6,18985.2,0.1601,1.18434
UID_H14_35_11_hem-5,19682,0.0931645,1.20922
UID_H14_35_12_hem-10,23745.4,-0.0556098,0.69626
UID_H14_35_13_hem-4,20448.1,0.0302791,1.21924
UID_H14_35_1_hem-2,18086,0.214018,1.23405
UID_H14_35_2_hem-5,18103.1,0.188962,1.33747
UID_H14_35_3_hem-3,33197.8,-0.192861,-0.913214
UID_H14_35_4_hem-3,17597.5,0.212863,1.40323
UID_H14_35_5_hem-8,24460.8,0.196471,-0.10956
UID_H14_35_6_hem-9,19990.8,0.0433558,1.28323
UID_H14_35_7_hem-10,22174.2,-0.0168684,0.956226
UID_H14_35_8_hem-3,28816.5,-0.0355961,0.450173
UID_H14_35_9_hem-20,13114.6,2.30795,0.12017
UID_H14_36_10_hem-7,17857.5,0.162512,1.47765
UID_H14_36_1_hem-2,2859.66,2.43208,-0.0418875
UID_H14_36_2_hem-7,4190.43,2.63456,0.0571463
UID_H14_36_3_hem-7,19799.4,0.0944035,1.18531
UID_H14_36_4_hem-3,4104.84,2.08605,0.373452
UID_H14_36_5_hem-13,23271.7,-0.0689222,0.832435
UID_H14_36_6_hem-9,22271.2,-0.033101,0.993895
UID_H14_36_7_hem-7,22808.7,-0.062255,0.952009
UID_H14_36_8_hem-4,17710.1,0.209009,1.37703
UID_H14_36_9_hem-5,18530.8,0.14724,1.35565
UID_H14_3_1_hem-2,25657.6,-0.231612,0.786622
UID_H14_3_2_hem-4,28513.6,-0.261213,0.290904
UID_H14_3_3_hem-12,26541.9,-0.271924,0.730471
UID_H14_3_4_hem-4,22620.5,-0.0792946,1.02465
UID_H14_3_5_hem-20,40003.9,-0.710551,-0.542216
UID_H14_3_6_hem-7,32906,-0.490876,0.0818183
UID_H14_4_10_hem-7,29382.8,0.0368383,-0.121625
UID_H14_4_11_hem-5,21632.9,0.0110316,0.981479
UID_H14_4_12_hem-21,11936.5,2.43464,-1.89442
UID_H14_4_13_hem-15,37894.2,0.153859,-1.55898
UID_H14_4_14_hem-9,22612.8,0.0344063,0.68748
UID_H14_4_15_hem-8,27719.7,-0.273895,0.465819
UID_H14_4_16_hem-7,22093.8,-0.0646347,1.0948
UID_H14_4_17_hem-8,26268.4,-0.236847,0.661246
UID_H14_4_1_hem-6,24954.2,-0.146644,0.685964
UID_H14_4_2_hem-6,23661.3,-0.0190453,0.643459
UID_H14_4_3_hem-5,21870.2,0.0263692,0.900932
UID_H14_4_4_hem-15,47932.7,-0.966589,-1.07679
UID_H14_4_5_hem-2,26061.6,-0.128432,0.31718
UID_H14_4_6_hem-14,44772.1,-0.849308,-0.910611
UID_H14_4_7_hem-8,39807,-0.590892,-0.823615
UID_H14_4_8_hem-4,21752.5,-0.0574059,1.15275
UID_H14_4_9_hem-5,21148.7,0.0231945,1.08412
UID_H14_5_1_hem-2,16114,2.43631,-1.26967
UID_H14_5_2_hem,2294.59,2.68139,-0.430653
UID_H14_5_3_hem-9,30021.9,-0.372166,0.322649
UID_H14_5_4_hem-10,23971.9,-0.163657,0.964826
UID_H14_5_5_hem-10,27197.8,-0.149055,0.220161
UID_H14_6_10_hem-5,16928.2,0.222938,1.53289
UID_H14_6_11_hem-11,46391.8,-0.481084,-1.75788
UID_H14_6_12_hem-4,26367.8,-0.255076,0.708517
UID_H14_6_1_hem-2,15410,0.289957,1.76041
UID_H14_6_2_hem-7,18595.2,0.143457,1.33824
UID_H14_6_3_hem-6,19025.8,0.110061,1.34742
UID_H14_6_4_hem-22,23710.1,-0.068293,0.696103
UID_H14_6_5_hem-3,16992,0.218088,1.53436
UID_H14_6_6_hem-8,19367.3,0.116162,1.23302
UID_H14_6_7_hem-8,26326.4,-0.217699,0.632973
UID_H14_6_8_hem-19,32205.6,-0.475966,0.180695
UID_H14_6_9_hem-9,19641.4,0.1831,0.963656
UID_H14_7_10_hem-9,36811.6,-0.568147,-0.423756
UID_H14_7_1_hem-2,26858.3,-0.268794,0.649158
UID_H14_7_2_hem-9,22842.2,-0.0948773,1.02156
UID_H14_7_3_hem-16,39060.3,0.029593,-2.01702
UID_H14_7_4_hem-8,25403.3,-0.178502,0.700767
UID_H14_7_5_hem-7,25460.9,-0.206871,0.774162
UID_H14_7_6_hem-15,26440.2,-0.183301,0.441768
UID_H14_7_7_hem-8,21811.6,-0.0187867,1.02848
UID_H14_7_8_hem-16,21523.9,-0.0297601,1.15578
UID_H14_7_9_hem-7,18688.4,0.150216,1.28287
UID_H14_8_10_hem-6,20169.4,0.069516,1.18382
UID_H14_8_11_hem-13,25980.1,-0.157174,0.459873
UID_H14_8_12_hem-4,17326.3,0.181482,1.56408
UID_H14_8_13_hem-2,19522.1,0.0633897,1.35072
UID_H14_8_14_hem-5,16376.7,0.23924,1.65042
UID_H14_8_15_hem-7,19690.8,0.0837219,1.20826
UID_H14_8_16_hem-12,23420.6,-0.118764,0.968951
UID_H14_8_17_hem-8,19660.5,0.155326,1.13337
UID_H14_8_1_hem-3,17442.7,0.208011,1.42179
UID_H14_8_2_hem-10,22347.4,-0.0796509,1.0887
UID_H14_8_3_hem-5,24690.4,-0.188084,0.88964
UID_H14_8_4_hem-2,16883.2,0.205936,1.60088
UID_H14_8_5_hem-2,18223.7,0.214472,1.15792
UID_H14_8_6_hem-2,14417.9,0.355621,1.85818
UID_H14_8_7_hem-4,19778.2,0.0524467,1.31527
UID_H14_8_8_hem-17,34195.9,-0.510897,-0.108373
UID_H14_8_9_hem-7,18816.4,0.101948,1.40979
UID_H14_9_10_hem-7,19699.6,0.0865401,1.19694
UID_H14_9_11_hem-10,23351.6,-0.117976,0.981196
UID_H14_9_12_hem-16,19590.4,0.143131,1.16288
UID_H14_9_13_hem-9,24589.8,-0.159868,0.840252
UID_H14_9_14_hem-11,22104.1,0.0498971,0.843183
UID_H14_9_15_hem-9,19872.1,0.0762169,1.22918
UID_H14_9_1_hem-3,19953.2,0.0434717,1.30093
UID_H14_9_2_hem-5,24969.8,-0.172744,0.785392
UID_H14_9_3_hem-5,18856.8,0.0994773,1.40472
UID_H14_9_4_hem-7,20226.6,0.0624966,1.19069
UID_H14_9_5_hem-12,26100.4,-0.160155,0.444335
UID_H14_9_6_hem-3,17400.7,0.178159,1.55533
UID_H14_9_7_hem-2,17103.1,0.258526,1.37339
UID_H14_9_8_hem-5,16353.5,0.243174,1.64707
UID_H14_9_9_hem-2,19938.5,0.0530698,1.27885
UID_H22_10_1_hem-8,45976,-0.945995,-0.910526
UID_H22_10_2_hem-12,15790.6,2.61856,-0.969169
UID_H22_10_3_hem-14,8009.09,2.21446,-1.44541
UID_H22_10_4_hem-14,42831,-0.802351,-0.7709
UID_H22_10_5_hem-8,22630.8,-0.0734313,1.02166
UID_H22_10_6_hem-10,22930.4,-0.0587942,0.895814
UID_H22_10_7_hem-5,19797.7,0.126515,1.11023
UID_H22_10_8_hem-20,26836.9,-0.233938,0.557391
UID_H22_11_10_hem-2,19452.5,0.069495,1.35853
UID_H22_11_11_hem-9,34621.8,-0.517571,-0.171385
UID_H22_11_1_hem-8,23584,-0.100821,0.865833
UID_H22_11_2_hem-5,21053.3,0.0254088,1.0842
UID_H22_11_3_hem-10,9774.26,2.51126,0.192603
UID_H22_11_4_hem-6,24695.4,-0.17903,0.854142
UID_H22_11_5_hem-15,17379.1,2.2956,0.367575
UID_H22_11_6_hem-6,23099,-0.0908236,0.94123
UID_H22_11_7_hem-10,8332.64,2.56351,-0.168976
UID_H22_11_8_hem-7,23589.4,-0.116089,0.909168
UID_H22_11_9_hem-12,23382.8,1.78225,0.332725
UID_H22_12_10_hem-3,2988.8,2.68214,-0.594662
UID_H22_12_11_hem-3,19771.9,0.091864,1.15924
UID_H22_12_1_hem-7,8306.72,2.27287,-0.676342
UID_H22_12_2_hem-2,1393.67,1.99339,1.97545
UID_H22_12_3_hem-5,23587.8,-0.0554579,0.758614
UID_H22_12_4_hem-7,27060.5,-0.114991,0.248621
UID_H22_12_5_hem-11,17273.5,1.81101,1.15213
UID_H22_12_6_hem-6,3804.98,2.62671,-0.0603428
UID_H22_12_7_hem-23,45142.1,-0.898165,-0.850545
UID_H22_12_8_hem,3215.36,2.57073,0.22858
UID_H22_12_9_hem-11,31253,-0.273664,-0.182114
UID_H22_13_10_hem-10,21450.1,-0.0328138,1.16555
UID_H22_13_1_hem-4,20806.4,0.015742,1.17896
UID_H22_13_2_hem-2,17214.4,0.211434,1.4934
UID_H22_13_3_hem-3,20970.4,0.0663414,0.988548
UID_H22_13_4_hem,2768.24,2.67728,0.115078
UID_H22_13_5_hem-3,24677.3,1.15102,-2.32251
UID_H22_13_6_hem-4,38523.8,-0.563096,-0.560235
UID_H22_13_7_hem-2,20614.2,0.0181579,1.21559
UID_H22_13_8_hem-4,19812.3,0.0693235,1.2644
UID_H22_13_9_hem-5,5762.96,2.0163,1.63027
UID_H22_14_1_hem-12,30442.2,-0.409155,0.362464
UID_H22_14_2_hem-5,22588.5,-0.0768003,1.04249
UID_H22_14_3_hem-4,20163.5,0.0588204,1.19947
UID_H22_14_4_hem-4,17474.5,0.225043,1.36788
UID_H22_14_5_hem-8,28049.1,-0.330242,0.585235
UID_H22_14_6_hem-9,24207.7,-0.159573,0.896081
UID_H22_14_7_hem-12,25924.1,-0.206287,0.636241
UID_H22_14_8_hem-10,25962.1,-0.012366,0.144695
UID_H22_15_1_hem-2,19615.9,0.07626,1.28686
UID_H22_15_2_hem-2,21216.6,0.0650053,0.90554
UID_H22_15_3_hem-8,22523.9,-0.0639982,1.00589
UID_H22_15_4_hem-7,15370.2,2.38871,0.856865
UID_H22_15_5_hem-3,19989.5,0.120968,1.09598
UID_H22_15_6_hem-3,17991.2,0.154414,1.47815
UID_H22_15_7_hem-6,20306.7,0.0340661,1.22841
UID_H22_15_8_hem-2,3412.89,2.25728,0.440339
UID_H22_16_1_hem-12,22519.7,-0.043346,0.950073
UID_H22_16_2_hem-3,19944.8,0.1254,1.10135
UID_H22_16_3_hem-2,18479.2,0.125538,1.43638
UID_H22_16_4_hem-15,43058.5,-0.831913,-0.671753
UID_H22_16_5_hem-5,19312.5,0.0907348,1.32101
UID_H22_16_6_hem-2,16081.7,0.288878,1.56683
UID_H22_16_7_hem-7,23567.8,0.0500251,0.437715
UID_H22_16_8_hem-15,43237.7,-0.757753,-0.988331
UID_H22_17_10_hem-6,19743.7,0.186358,1.04217
UID_H22_17_11_hem-2,17015.9,0.192314,1.58661
UID_H22_17_12_hem-10,22666.9,0.038656,0.674149
UID_H22_17_13_hem-13,3936.93,2.52917,-0.121055
UID_H22_17_1_hem-4,17545.8,0.260786,1.28408
