Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5
UID_51_57_6_all-27,-232.655,-100.673,1.54907,-48.5865,9.77475
UID_51_57_7_all-12,-119.57,32.6453,-10.1657,-14.6788,4.57502
UID_51_58_1_all-13,784.105,-364.36,147.285,-61.9192,-20.0027
UID_51_58_2_all-31,-228.854,-102.659,-52.4586,-11.9641,24.7436
UID_51_59_1_all-16,-218.131,-51.2794,6.82426,-42.4971,25.0558
UID_51_59_2_all-17,498.007,-36.5314,-28.1915,101.722,-274.15
UID_51_5_1_all-12,565.665,-41.7532,306.177,-100.417,139.085
UID_51_5_2_all-15,475.173,602.944,5.80138,47.0299,-15.0856
UID_51_5_3_all-7,644.175,123.839,-244.791,89.6704,51.7338
UID_51_5_4_all-28,-292.681,-115.236,4.87279,-36.6185,21.703
UID_51_5_5_all-11,-193.354,-53.3834,-3.8543,-10.9825,20.4241
UID_51_5_6_all-13,-104.938,65.8632,-0.0298442,-23.584,5.1495
UID_51_60_1_all-28,-279.288,-132.595,-21.5501,-69.3412,8.65905
UID_51_61_1_all-19,-133.344,7.47045,-7.64698,-17.1286,2.41381
UID_51_61_2_all-7,-111.329,31.9246,-15.8193,-24.6705,-0.490661
UID_51_61_3_all-36,-126.62,-41.2943,15.8192,-7.86035,-4.53147
UID_51_61_4_all-38,-220.779,-114.329,-48.6174,9.11571,-25.5534
UID_51_61_5_all-16,-130.114,-6.08338,0.192749,-23.5535,22.5731
UID_51_61_6_all-26,765.829,-26.0852,-84.0959,-8.14027,32.6447
UID_51_61_7_all-25,-178.39,-30.9899,-16.642,-21.2181,-2.08253
UID_51_61_8_all-29,-106.579,-12.9115,-22.6043,27.1844,-54.4852
UID_51_61_9_all-19,-203.337,-20.1974,-4.94088,-54.2678,28.5064
UID_51_62_1_all-4,708.41,-184.178,31.8842,-63.2095,-131.041
UID_51_62_2_all-16,-232.471,-100.922,12.4344,7.86306,-0.774308
UID_51_62_3_all-4,-179.948,-223.474,19.9246,119.299,30.0318
UID_51_63_1_all-3,-101.812,-246.599,66.8729,119.059,52.1427
UID_51_63_2_all-12,-120.071,-34.8094,2.74754,-1.07032,-34.6811
UID_51_63_3_all-18,-124.422,30.5761,17.2351,-40.296,30.3298
UID_51_63_4_all-5,-215.385,-166.461,-19.5598,100.456,7.10943
UID_51_63_5_all-11,70.2841,-59.4949,-13.8785,89.5943,111.226
UID_51_63_6_all-26,507.396,641.453,6.27443,50.6238,-13.0574
UID_51_63_7_all,-85.7479,-71.465,-28.0262,-0.134529,-14.3201
UID_51_64_1_all-6,-212.193,-25.3414,-7.41117,-45.6021,22.1841
UID_51_65_1_all-13,-166.091,-168.231,34.4296,61.7766,56.7551
UID_51_65_2_all-27,-201.219,-48.7734,-0.872866,-43.768,36.4667
UID_51_66_1_all-19,-79.9687,-8.98417,-14.7795,-3.06887,-6.12112
UID_51_66_2_all-31,-42.9519,57.6739,-9.96123,14.4076,-13.1269
UID_51_66_3_all-27,-76.1544,74.0433,-13.2346,7.56646,-29.9768
UID_51_66_4_all-28,-71.2834,37.7096,-24.7755,15.2215,-31.958
UID_51_67_1_all-12,-225.465,-158.599,30.3493,18.7328,12.693
UID_51_67_2_all-18,-57.0222,-348.513,58.0108,255.36,9.50757
UID_51_68_1_all-3,-173.009,-70.7568,-10.8309,-67.4591,11.6486
UID_51_68_2_all-2,-58.3716,-229.148,-52.5617,287.122,49.9977
UID_51_68_3_all-16,-113.66,-23.1359,2.04959,3.24493,-34.0399
UID_51_68_4_all-3,-130.354,46.0554,11.0484,-41.7518,32.4978
UID_51_68_5_all-5,-234.106,-183.714,1.82485,19.6823,33.4287
UID_51_68_6_all-3,-5.09615,-33.7914,-39.6948,104.874,56.9309
UID_51_68_7_all-3,-205.204,-114.874,-38.8684,52.1586,-70.2363
UID_51_69_1_all-9,-280.914,-98.2313,11.0198,-39.9156,9.66492
UID_51_69_2_all-15,-267.98,-106.383,-10.8706,-36.5087,8.13576
UID_51_6_1_all-17,-181.181,-43.7803,-15.3875,-17.9142,-0.0092259
UID_51_6_2_all-24,-158.417,-107.79,-20.4216,7.37964,-45.2341
UID_51_70_1_all-17,-121.091,-169.329,65.863,-22.4462,64.2576
UID_51_70_2_all-15,-223.828,-63.5743,-3.89567,-40.3433,27.2414
UID_51_71_1_all-4,689.288,-255.987,77.2361,-106.26,14.3314
UID_51_71_2_all-19,-260.339,-89.018,2.19437,-29.0021,11.3434
UID_51_72_1_all-14,-106.356,-134.424,72.2716,65.8317,70.4532
UID_51_72_2_all-21,-228.565,-54.418,1.02785,-25.6664,7.15393
UID_51_72_3_all-25,-276.776,-96.1193,-5.23886,-61.1938,36.3852
UID_51_72_4_all-17,-189.657,-4.11899,2.30311,-40.8175,15.3955
UID_51_73_1_all-12,-31.0935,-84.2707,122.738,26.9396,128.084
UID_51_73_2_all-16,607.618,5.34898,227.266,38.6912,-208.804
UID_51_73_3_all,-176.714,-54.4719,-2.5884,-29.6404,7.52901
UID_51_73_4_all-19,-189.737,-72.066,-3.67045,-16.7133,4.57857
UID_51_73_5_all-8,-179.126,-85.8281,-0.185566,-55.0417,18.5069
UID_51_73_6_all-23,-153.603,-293.453,-8.33608,199.202,13.0489
UID_51_74_1_all-11,-236.039,-73.5149,-0.774673,-15.2902,-9.7881
UID_51_75_1_all-14,-169.466,-62.5964,11.5165,-7.88736,-2.28926
UID_51_75_2_all-17,-191.903,-34.2288,22.2626,-23.9736,36.8883
UID_51_76_1_all-12,-39.0566,61.164,-25.1124,12.5035,-41.0429
UID_51_76_2_all-25,-101.724,18.4786,10.8147,-14.8286,15.3696
UID_51_76_3_all-44,-253.315,-240.362,-72.1221,40.5768,-72.6499
UID_51_76_4_all-22,-156.145,-54.1094,2.23634,26.6121,-13.6174
UID_51_76_5_all-25,757.873,-209.238,-149.788,-47.1146,49.1947
UID_51_77_1_all-24,-229.378,-71.1266,-7.58467,-14.906,-3.40934
UID_51_77_2_all-22,-120.756,-19.8172,-28.7035,22.376,-40.7459
UID_51_77_3_all-19,-206.849,-39.9151,13.9626,-21.1653,11.675
UID_51_77_4_all-12,-248.69,-76.3119,-11.1095,-53.6365,21.88
UID_51_77_5_all-17,-116.166,-168.988,26.1129,-44.2832,16.7444
UID_51_77_6_all-19,-119.019,-22.9535,-30.3458,3.71698,-11.4793
UID_51_78_1_all-17,-168.956,-140.037,8.76533,50.6632,-1.19695
UID_51_78_2_all-7,-166.707,-51.5983,7.51887,-10.3053,-6.54046
UID_51_78_3_all-14,-129.124,-28.581,-17.7604,29.0976,-39.0376
UID_51_78_4_all-9,-74.1042,-180.093,81.4124,208.827,61.7527
UID_51_78_5_all-8,-77.4796,-63.6602,-11.0901,61.2739,-49.8916
UID_51_78_6_all-15,578.158,-75.571,202.897,41.0643,-232.948
UID_51_7_1_all-22,-181.096,-53.7825,-11.7424,-16.8622,13.0291
UID_51_7_2_all-12,-161.342,-112.743,27.6396,-19.6215,72.3275
UID_51_7_3_all-16,-131.171,3.61321,-18.0849,-10.2745,6.89818
UID_51_7_4_all-11,-230.701,-115.528,-20.8359,-12.0389,-7.77152
UID_51_7_5_all-21,-189.12,-11.0448,4.42674,-29.9245,17.711
UID_51_7_6_all-17,-211.289,-98.5051,18.2328,-24.2876,13.2097
UID_51_7_7_all-12,819.668,-216.634,110.669,-136.62,-66.2854
UID_51_81_1_all-3,-243.142,-98.7713,15.4863,-45.269,39.8407
UID_51_81_2_all-23,-129.033,-46.8649,33.4071,-6.85957,59.3408
UID_51_81_3_all-17,-173.72,-74.9187,-18.9603,32.887,-50.4603
UID_51_81_4_all-32,-223.994,-152.493,-1.34812,-24.5714,-14.8779
UID_51_81_5_all-22,-190.858,-69.9559,-22.8628,-23.364,-25.2566
UID_51_81_6_all-26,-158.378,15.7842,3.78201,-38.5378,5.83888
UID_51_81_7_all-38,-246.54,-125.143,12.5198,-14.8391,10.3387
UID_51_81_8_all-6,-271.757,-169.698,-18.3148,-27.7093,-8.92661
UID_51_82_1_all-33,-159.948,11.8346,-10.7989,-29.1012,-1.07571
UID_51_82_2_all-13,-57.7437,80.4174,-13.9601,-5.74532,-18.1019
UID_51_82_3_all-26,-167.153,16.7024,8.0765,-29.9892,20.1739
UID_51_82_4_all-10,-113.202,-24.6271,19.0697,15.8123,11.8005
UID_51_82_5_all-32,-220.828,-59.015,-9.97253,-35.6485,11.8597
UID_51_83_1_all-24,-214.09,-206.776,46.7254,70.2895,51.1093
UID_51_83_2_all-9,-66.4033,-123.016,-27.1653,146.374,40.1604
UID_51_83_3_all-12,591.574,-108.183,368.115,231.832,202.424
UID_51_83_4_all-7,-98.5125,-35.901,-42.8235,1.52619,-43.6933
UID_51_83_5_all-16,-187.08,-63.6932,8.82106,-11.3019,13.7401
UID_51_83_6_all-11,-93.2146,-42.6818,-37.1227,16.2717,-69.5318
UID_51_84_1_all-17,-262.971,-174.005,-21.1581,-64.9408,18.7074
UID_51_85_1_all-2,704.36,-323.603,44.0876,4.23938,-79.7818
UID_51_85_2_all,783.652,-337.091,66.6261,-111.778,-36.756
UID_51_85_3_all,783.425,-358.36,70.693,-92.1502,-82.1117
UID_51_86_1_all-15,-99.5838,71.4819,-3.57266,-18.3825,-2.34951
UID_51_86_2_all-17,-127.988,31.2284,3.35172,-18.8538,4.18968
UID_51_87_1_all-14,-186.474,-43.1991,17.6189,-19.8555,22.7347
UID_51_87_2_all-30,-216.004,-53.6751,-9.38775,-34.3106,12.7411
UID_51_87_3_all-18,-86.8917,47.0027,18.9291,9.75697,34.1037
UID_51_87_4_all-15,-174.255,-19.1307,-6.71419,-36.1597,24.1483
UID_51_87_5_all-14,-102.328,31.3825,-13.7862,-1.00255,-17.9659
UID_51_87_6_all-20,566.221,49.6284,-452.033,218.813,-21.424
UID_51_87_7_all-18,683.911,-113.9,-158.353,-18.0926,7.51463
UID_51_88_1_all-23,-158.358,-86.6193,22.8659,34.9119,10.8439
UID_51_88_2_all-21,-176.626,-165.756,39.5696,53.0124,4.35968
UID_51_88_3_all-14,-191.328,-58.5482,1.04426,-3.45695,-15.9175
UID_51_88_4_all-5,-190.234,-166.699,77.2547,-22.6961,20.6527
UID_51_88_5_all-24,-181.741,-86.6638,26.8744,-7.08265,43.3457
UID_51_88_6_all-23,-75.0972,-26.6034,6.76818,27.0593,-40.6467
UID_51_88_7_all-12,-145.777,-99.3583,35.7002,63.7731,57.7627
UID_51_88_8_all-23,-241.731,-54.9931,8.64618,-44.4963,31.8722
UID_51_88_9_all-32,-285.193,-153.239,64.8768,-2.96068,73.5304
UID_51_89_1_all,712.781,-374.199,39.5786,-72.9206,-115.802
UID_51_8_10_all-15,-180.159,-176.261,11.7981,43.5312,10.0169
UID_51_8_1_all-14,712.284,-38.2482,-191.524,9.13244,72.5631
UID_51_8_2_all-24,-204.858,-93.7658,-27.7784,4.39487,-34.4513
UID_51_8_3_all-17,-171.512,-154.934,-98.6222,174.167,-25.1167
UID_51_8_4_all-21,-90.5217,29.4885,1.90996,-9.68786,-23.2043
UID_51_8_5_all-36,-178.852,-17.8573,2.60273,-40.3129,20.8663
UID_51_8_6_all-25,-132.953,-51.1508,-23.201,-12.5955,16.1443
UID_51_8_7_all-17,-32.2998,-84.7846,101.146,149.861,-37.5001
UID_51_8_8_all-34,-130.58,25.0379,-2.68953,-14.3432,-4.32694
UID_51_8_9_all-14,-99.9707,39.3703,-15.0488,-0.600086,-25.4424
UID_51_90_1_all-29,-205.527,-98.5287,-16.8945,-38.9341,20.6648
UID_51_90_2_all-25,-242.741,-64.2176,2.59244,-44.9155,25.729
UID_51_91_1_all-22,-258.294,-99.4454,9.33558,-30.7009,15.2106
UID_51_91_2_all-34,-221.423,-55.4445,-7.02031,-22.291,18.664
UID_51_91_3_all-29,-167.149,-36.7581,-9.70326,-40.6727,16.7015
UID_51_91_4_all-42,-275.076,-99.2651,-9.92918,-59.1809,40.2497
UID_51_92_1_all-31,-155.208,-25.6419,5.34074,-15.3216,17.4759
UID_51_92_2_all-14,-224.045,-59.7921,-8.22568,-33.9157,13.7415
UID_51_93_1_all-32,-204.154,-64.958,25.813,17.1987,46.5781
UID_51_93_2_all-15,-234.577,-78.5829,0.297682,-33.4535,-2.29537
UID_51_93_3_all-40,-94.9575,-271.461,83.1571,108.387,99.8319
UID_51_93_4_all-34,-242.839,-97.0744,3.91249,-16.8994,21.1953
UID_51_93_5_all-17,14.5007,-116.149,148.568,296.178,169.028
UID_51_94_1_all-9,-290.252,-140.557,40.6522,-8.5407,35.1907
UID_51_94_2_all-7,-210.882,-99.7842,2.6636,-23.2242,3.91175
UID_51_96_10_all-23,-53.8289,79.4915,-15.4738,12.8968,-37.2241
UID_51_96_11_all-20,-91.5434,81.3834,4.38615,-17.7313,1.84235
UID_51_96_1_all-27,-146.576,-3.56108,-22.2481,1.52693,-25.6865
UID_51_96_2_all-23,-120.27,20.8718,0.633314,-39.8718,10.2811
UID_51_96_3_all-17,-69.011,88.6931,-1.1468,-19.3156,16.7365
UID_51_96_4_all-26,-211.407,-71.1524,-11.4448,-6.38231,-6.89855
UID_51_96_5_all-17,-121.608,11.267,4.71299,5.38764,6.32278
UID_51_96_6_all-24,-182.645,-43.8984,-17.9849,-23.4374,-19.7582
UID_51_96_7_all-13,-55.769,79.7167,-5.57322,2.85132,-11.6729
UID_51_96_8_all-30,-190.601,-53.0839,5.9116,-36.7533,9.53976
UID_51_96_9_all-24,-77.0138,14.1,15.1376,93.391,-5.96449
UID_51_97_1_all-29,-151.278,-78.8231,23.1527,9.41839,11.374
UID_51_97_2_all-19,-153.776,-196.721,63.8951,63.0167,-2.56588
UID_51_97_3_all-25,-75.6212,-192.791,55.1799,157.947,-12.708
UID_51_97_4_all-24,-220.78,-79.7654,-18.1033,-32.3173,-8.97269
UID_51_97_5_all-20,-169.793,-23.4737,-21.2739,-17.1419,2.03148
UID_51_97_6_all-9,-70.2866,-112.961,46.4862,4.65268,74.432
UID_51_97_7_all-31,-223.677,-95.0744,-15.6057,-5.21922,-13.7174
UID_51_97_8_all-26,-196.388,-111.934,7.97284,38.2261,-32.7849
UID_51_98_10_all-5,-228.297,-108.38,1.41378,-35.5721,9.61357
UID_51_98_11_all-6,-251.334,-111.763,13.3652,-19.1981,25.7436
UID_51_98_1_all-16,-125.441,-298.275,22.8544,86.8641,19.6007
UID_51_98_2_all-11,90.0026,174.737,-84.8896,103.073,84.2151
UID_51_98_3_all-11,34.1335,-191.606,219.155,26.2352,43.5583
UID_51_98_4_all-8,-246.124,-102.314,25.1823,-51.9894,19.4445
UID_51_98_5_all-7,178.327,-278.749,235.451,121.239,124.362
UID_51_98_6_all-22,-208.641,-49.9557,-3.39557,-25.7157,10.2298
UID_51_98_7_all-9,-114.196,-94.8993,-21.2241,100.246,-66.3225
UID_51_98_8_all-9,-208.779,-130.72,-33.1823,-20.5028,1.74879
UID_51_98_9_all-25,-169.313,-43.3543,-16.8225,-26.998,-8.52312
UID_51_99_1_all-9,836.68,-294.32,-26.4142,-120.184,2.94295
UID_51_9_10_all-9,-58.4839,-65.5394,10.5472,106.679,-88.6151
UID_51_9_11_all-12,-35.1452,91.325,-17.9386,12.3306,-28.475
UID_51_9_12_all-15,-19.4349,59.212,-20.3705,35.2407,-53.3048
UID_51_9_1_all-19,-30.7211,41.1185,-12.1429,50.0279,-30.27
UID_51_9_2_all-16,-12.7136,45.2953,-44.2211,49.3678,-44.2697
UID_51_9_3_all-5,-96.275,47.7091,-8.04523,-13.7653,0.177202
UID_51_9_4_all-21,-33.0127,29.9749,-5.33337,11.9927,-58.7368
UID_51_9_5_all-12,699.739,-247.49,-100.583,-65.8177,-29.1021
UID_51_9_6_all-10,689.778,38.9168,-142.765,-13.5112,68.7167
UID_51_9_7_all-7,-3.66891,61.0517,-34.1843,-39.807,-22.4033
UID_51_9_8_all-19,-18.8949,2.12464,-41.5171,43.7868,-67.3847
UID_51_9_9_all-18,-119.454,57.466,-1.82485,-29.5545,16.1851
UID_H10_100_1_hem-10,-80.6818,74.1186,1.45816,-24.938,21.3699
UID_H10_100_2_hem-11,-82.1848,94.9359,0.120063,-22.5775,8.70495
UID_H10_100_3_hem-7,-84.5866,87.01,-3.92347,-27.402,15.9812
UID_H10_100_4_hem-18,-76.076,65.338,11.0132,-19.3547,28.2905
UID_H10_101_1_hem-12,-108.304,73.0079,-1.96825,-35.0709,17.7259
UID_H10_102_1_hem-3,4.8343,169.204,0.573296,-10.2393,-2.35301
UID_H10_102_2_hem-7,7.73231,130.544,45.7956,11.6893,43.4089
UID_H10_102_3_hem-5,-25.4035,137.375,-5.37962,-6.64366,-4.83947
UID_H10_102_4_hem-15,-141.42,-16.0199,-14.8358,-4.85961,-10.7247
UID_H10_102_5_hem-9,-90.6532,83.9834,-0.909403,-23.5523,4.57636
UID_H10_102_6_hem-8,-16.359,119.138,-14.0826,5.32517,-19.1788
UID_H10_103_1_hem-5,22.927,187.756,-1.5647,-14.8525,7.04835
UID_H10_103_2_hem-9,-218.735,-82.6604,-24.6365,-10.4783,-8.91365
UID_H10_103_3_hem-5,18.3769,171.147,6.33078,-3.55851,2.4617
UID_H10_103_4_hem-3,-18.9063,151.486,4.35949,-20.8673,17.88
UID_H10_103_5_hem-3,9.57129,184.713,-0.0606773,-20.307,19.2878
UID_H10_103_6_hem-7,-15.3164,138.547,-2.46273,-10.8917,10.3475
UID_H10_103_7_hem-5,17.8469,99.0541,34.9494,19.1635,60.8072
UID_H10_103_8_hem-6,-3.91634,156.397,-0.121233,-17.2185,7.43299
UID_H10_104_1_hem-9,-72.6544,109.675,10.1549,-19.4787,9.4446
UID_H10_105_1_hem-11,-92.0492,21.4031,-16.3053,-12.0556,6.49949
UID_H10_105_2_hem-7,-186.897,-67.7735,8.76172,7.97759,4.87726
UID_H10_105_3_hem-3,17.5076,182.264,0.432114,-0.180554,-10.4585
UID_H10_105_4_hem-2,94.9192,182.358,20.1202,21.8673,15.0605
UID_H10_106_1_hem-7,-172.769,-23.4419,15.6103,-41.3263,10.8778
UID_H10_107_1_hem,707.342,-199.743,72.4237,-54.849,-130.726
UID_H10_107_2_hem-3,-39.2376,111.965,-2.44645,-0.861986,-1.28757
UID_H10_107_3_hem-8,-111.989,-35.9466,-3.99307,4.37018,-34.7281
UID_H10_108_1_hem-13,-58.1473,70.8066,-12.8087,-9.07098,-1.15435
UID_H10_108_2_hem-5,-9.6678,132.457,-8.23638,11.0628,-26.6341
UID_H10_108_3_hem-12,-45.8231,82.6917,-5.16122,-1.55547,-10.0122
UID_H10_108_4_hem-6,-0.490796,180.113,8.07749,-14.519,8.55873
UID_H10_108_5_hem-4,-20.8631,119.296,-16.3799,-0.181301,-10.4752
UID_H10_108_6_hem-8,-9.19202,121.386,-13.7317,-6.21445,-3.306
UID_H10_109_1_hem-5,-55.8994,121.055,1.66367,-19.2208,8.21126
UID_H10_109_2_hem-21,-179.294,-86.6954,-36.9,-12.3892,-35.2627
UID_H10_10_1_hem-24,-103.361,81.4342,6.96067,-26.562,3.27912
UID_H10_10_2_hem-15,835.346,346.146,154.619,-63.8696,161.109
UID_H10_10_3_hem-5,52.4669,219.679,-0.294048,-5.65868,-2.41894
UID_H10_110_1_hem-9,-137.198,42.5585,2.07987,-25.9665,11.2822
UID_H10_111_1_hem-26,-290.448,-100.754,0.818606,-43.9094,30.2149
UID_H10_112_1_hem-13,-135.312,-174.554,195.748,48.102,148.495
UID_H10_112_2_hem-3,-33.2257,-293.886,-83.2847,220.134,-109.016
UID_H10_114_1_hem-14,-148.499,15.5775,-1.25482,-19.6498,5.27791
UID_H10_115_1_hem-7,-73.0023,-68.0794,38.893,81.4316,27.59
UID_H10_115_2_hem-8,-80.9116,13.9087,7.02686,-14.626,33.0197
UID_H10_116_1_hem-4,747.644,-47.7836,5.5791,-49.113,-37.6869
UID_H10_116_2_hem-17,-220.943,-35.4154,-8.21592,-36.5595,26.6922
UID_H10_116_3_hem-13,-84.5995,27.7192,-22.0155,-22.2827,-7.86704
UID_H10_116_4_hem-12,-114.74,-207.281,59.5961,-9.52756,-105.786
UID_H10_117_1_hem-11,-88.5529,87.9594,0.5081,-22.5499,8.79659
UID_H10_117_2_hem-18,-60.6742,102.906,-4.08812,-13.7675,-5.10694
UID_H10_117_3_hem-2,13.236,197.791,7.75052,-15.3722,9.12683
UID_H10_118_1_hem-7,-63.4725,95.9698,-2.41187,-20.2422,12.162
UID_H10_118_2_hem-11,-55.6263,132.668,4.4502,-27.9031,17.6064
UID_H10_119_1_hem-14,-120.629,63.0634,6.09301,-21.1896,6.55954
UID_H10_119_2_hem-9,-73.3889,72.7892,-7.1514,-34.5716,28.017
UID_H10_119_3_hem-2,8.52314,150.54,-2.57031,1.2721,-9.77913
UID_H10_11_1_hem-7,31.7002,183.907,-3.56768,1.03912,-10.9255
UID_H10_11_2_hem-16,-129.953,45.7407,0.485478,-25.4406,7.2256
UID_H10_120_1_hem-8,-35.2369,59.929,35.1682,1.87778,83.7379
UID_H10_120_2_hem-10,-51.13,134.371,5.88833,-23.9943,16.8661
UID_H10_120_3_hem-3,25.4019,164.96,-12.9186,2.65517,-13.1902
UID_H10_120_4_hem-2,8.21853,171.279,0.695689,-8.10792,-5.49756
UID_H10_121_1_hem-11,-78.4412,93.2262,-2.45231,-12.4165,0.708919
UID_H10_121_2_hem-6,-31.6204,122.542,-9.12014,-14.6338,1.5621
UID_H10_122_1_hem-10,-75.2757,60.1652,-21.3886,-6.10877,-13.763
UID_H10_123_1_hem-3,-114.419,-78.7927,-49.6446,62.4416,-113.53
UID_H10_124_1_hem-2,35.045,197.423,-2.25044,-2.46986,-7.72503
UID_H10_124_2_hem-4,-2.5697,147.511,41.3551,-2.7584,48.0235
UID_H10_124_3_hem-4,-21.9106,158.191,6.5678,-20.6992,10.0726
UID_H10_124_4_hem-2,-5.80069,168.242,3.96791,-21.5042,16.2459
UID_H10_125_1_hem-4,13.2324,122.843,-16.6065,5.20452,-17.8137
UID_H10_125_2_hem-12,-72.1211,114.137,5.6332,-21.1176,12.8177
UID_H10_126_1_hem-13,-53.8247,122.75,3.88137,-25.6697,11.4119
UID_H10_126_2_hem-8,-2.70703,148.939,4.72796,2.04675,-1.53728
UID_H10_126_3_hem-9,-14.9271,145.494,-3.74005,-7.25432,-8.64954
UID_H10_126_4_hem-4,6.51169,141.5,-10.7609,18.5158,-24.8451
UID_H10_127_1_hem-5,46.948,203.126,-2.62361,-11.1023,2.21144
UID_H10_127_2_hem-17,-42.3911,120.751,-5.18126,-10.855,-5.58438
UID_H10_127_3_hem-12,-113.637,29.7424,-5.5733,-8.50878,-9.46471
UID_H10_127_4_hem-6,-18.2439,155.545,1.73803,-15.7492,5.12324
UID_H10_127_5_hem-3,19.6056,184.223,1.80664,-15.3763,20.0176
UID_H10_127_6_hem-14,-57.0792,85.068,-8.35904,-1.76924,-4.1472
UID_H10_128_1_hem-14,-94.7413,89.9911,5.23699,-28.2666,11.1128
UID_H10_128_2_hem-15,-107.7,74.1502,-0.733844,-20.3687,6.74247
UID_H10_128_3_hem-3,67.711,218.32,-2.69966,7.52108,-17.1678
UID_H10_129_1_hem-2,17.1728,186.746,3.47089,-14.9713,13.3808
UID_H10_129_2_hem-9,-98.4956,60.2773,2.72314,-10.6676,12.027
UID_H10_129_3_hem-20,-86.5496,-364.154,71.6243,241.06,-71.6872
UID_H10_129_4_hem-11,-37.5147,99.2322,1.33611,-14.8715,22.8593
UID_H10_12_1_hem-5,-33.4773,109.385,-6.93347,-6.04859,-9.75488
UID_H10_12_2_hem-2,731.484,18.6696,61.16,-73.1481,-36.7904
UID_H10_12_3_hem-28,709.28,-179.208,-245.874,8.6074,141.606
UID_H10_130_1_hem-6,833.433,-158.819,54.9085,-94.029,9.50051
UID_H10_130_2_hem-13,-108.086,45.6684,-13.1122,-16.1297,-10.0105
UID_H10_131_1_hem-2,-10.1439,150.696,-7.84591,-5.14272,-6.03348
UID_H10_131_2_hem-6,-83.3455,72.2249,-5.60191,-14.9898,-2.35298
UID_H10_132_1_hem-7,-78.2589,82.5845,-1.39627,-5.88703,-5.10376
UID_H10_132_2_hem-4,21.9772,156.156,-8.08453,3.27506,-23.0168
UID_H10_132_3_hem-2,40.5229,176.614,-4.86763,9.9921,-17.5002
UID_H10_132_4_hem-5,-43.2451,133.111,4.52606,-28.3168,13.6735
UID_H10_132_5_hem-3,53.3974,201.305,-3.63341,8.71995,-13.5295
UID_H10_132_6_hem-11,-24.9515,142.027,-1.98489,-13.471,-3.11826
UID_H10_132_7_hem-2,29.003,182.678,-7.83517,-18.1507,19.2186
UID_H10_133_1_hem-7,-117.567,64.4539,8.35826,-21.1682,6.32728
UID_H10_133_2_hem-7,-1.27107,132.594,-8.14955,10.4786,-21.7678
UID_H10_134_1_hem-13,-35.9816,118.429,-0.911821,-30.6716,7.51215
UID_H10_134_2_hem-16,-68.6267,94.1528,-5.07513,-10.9212,-5.28744
UID_H10_135_1_hem-3,-9.44078,163.757,7.19448,-14.5263,2.62859
UID_H10_135_2_hem-6,-5.43125,170.716,5.21899,-14.4782,8.87743
UID_H10_136_1_hem-34,-279.774,-120.255,-13.5649,-50.9417,22.3581
UID_H10_136_2_hem-2,7.78744,180.525,0.706054,-26.0159,15.3766
UID_H10_136_3_hem-4,-31.4686,101.836,-16.3716,-17.1368,7.09195
UID_H10_137_1_hem-4,4.88828,172.57,0.158808,-18.6586,13.4802
UID_H10_137_2_hem-14,-110.8,38.5423,-6.76046,-6.85825,-8.87137
UID_H10_138_1_hem-7,-121.07,45.2974,-3.11782,-39.02,25.2985
UID_H10_138_2_hem-2,22.1609,186.803,-0.944112,-2.92994,-5.19048
UID_H10_138_3_hem-8,-113.109,68.9712,1.5608,-31.4752,20.1281
UID_H10_138_4_hem-6,-14.3074,166.465,6.97766,-17.9249,12.0647
UID_H10_139_1_hem-15,-162.529,-16.4106,-13.9152,-5.24762,-3.82026
UID_H10_139_2_hem-8,-58.6108,111.341,-0.87262,-24.6898,11.1539
UID_H10_139_3_hem-4,-60.5863,97.2893,-11.7013,-13.7552,0.0349011
UID_H10_13_1_hem-12,-78.1211,-86.2988,6.97102,74.4763,3.65288
UID_H10_13_2_hem,773.513,-37.3775,70.9728,-107.573,-20.3798
UID_H10_140_1_hem-15,-122.613,15.785,-12.6888,-30.2007,11.5668
UID_H10_141_1_hem-17,-141.793,33.6167,-6.43099,-21.6728,9.5316
UID_H10_141_2_hem-20,-97.3446,49.6936,-12.8148,-13.5433,-6.63584
UID_H10_141_3_hem-13,-158.75,-10.5811,-13.607,-17.4761,-6.46442
UID_H10_142_1_hem-2,-21.9507,134.184,-8.11281,-20.4611,5.86118
UID_H10_142_2_hem-16,-132.223,38.5341,-5.96121,-21.7765,6.02364
UID_H10_142_3_hem-22,-113.753,63.2996,-3.40176,-36.7405,21.1352
UID_H10_143_1_hem-6,-113.353,58.4816,-3.33927,-31.1771,6.9458
UID_H10_144_1_hem-2,-96.364,80.6502,10.5112,-22.389,1.54063
UID_H10_144_2_hem-2,4.24242,118.18,-20.5416,14.3424,-29.2216
UID_H10_144_3_hem-11,-57.0482,96.8702,-10.238,-7.89771,-3.95619
UID_H10_144_4_hem-17,-158.262,-37.8963,-22.4731,-0.504758,-26.4277
UID_H10_145_1_hem-6,677.019,-89.9136,-183.898,15.9416,42.1881
UID_H10_145_2_hem-17,-125.338,62.0367,2.34817,-33.028,15.1769
UID_H10_146_1_hem-17,-253.787,-75.0368,2.40358,-43.0656,7.68297
UID_H10_146_2_hem-15,-68.7493,92.1095,1.06039,-27.7476,11.1082
UID_H10_147_1_hem-10,-83.3169,92.1692,-1.50239,-23.8201,8.23674
UID_H10_147_2_hem-15,-128.122,35.7027,-1.21103,-23.9388,17.4344
