Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized)
UID_51_6_1_all-17,-0.630213,-0.309662,-0.191475,-0.300217,-0.000167762
UID_51_6_2_all-24,-0.551032,-0.762405,-0.254117,0.123673,-0.822525
UID_51_70_1_all-17,-0.4212,-1.19768,0.819572,-0.376168,1.16845
UID_51_70_2_all-15,-0.778557,-0.449667,-0.0484762,-0.676098,0.49535
UID_51_71_1_all-4,2.3976,-1.81062,0.961094,-1.78077,0.260598
UID_51_71_2_all-19,-0.905554,-0.629632,0.0273058,-0.486036,0.206266
UID_51_72_1_all-14,-0.369945,-0.950791,0.899318,1.10325,1.2811
UID_51_72_2_all-21,-0.795034,-0.384903,0.0127902,-0.430134,0.130085
UID_51_72_3_all-25,-0.96273,-0.67986,-0.0651903,-1.02552,0.66162
UID_51_72_4_all-17,-0.659696,-0.029134,0.028659,-0.684046,0.279948
UID_51_73_1_all-12,-0.108155,-0.596054,1.5273,0.451471,2.32905
UID_51_73_2_all-16,2.11352,0.0378338,2.828,0.648411,-3.79684
UID_51_73_3_all,-0.614677,-0.385285,-0.0322089,-0.496733,0.136906
UID_51_73_4_all-19,-0.659976,-0.509729,-0.0456736,-0.280092,0.0832557
UID_51_73_5_all-8,-0.623067,-0.607069,-0.00230911,-0.922424,0.336525
UID_51_73_6_all-23,-0.534286,-2.07562,-0.103731,3.33835,0.237277
UID_51_74_1_all-11,-0.82103,-0.519977,-0.00963971,-0.256243,-0.177984
UID_51_75_1_all-14,-0.589464,-0.44275,0.143306,-0.132181,-0.0416273
UID_51_75_2_all-17,-0.66751,-0.242103,0.277026,-0.401765,0.670768
UID_51_76_1_all-12,-0.135853,0.432618,-0.312488,0.209542,-0.746315
UID_51_76_2_all-25,-0.353834,0.130701,0.134574,-0.248507,0.279478
UID_51_76_3_all-44,-0.881124,-1.7001,-0.897457,0.680012,-1.32105
UID_51_76_4_all-22,-0.543129,-0.38272,0.0278281,0.445982,-0.247615
UID_51_76_5_all-25,2.63616,-1.47996,-1.8639,-0.789576,0.894544
UID_51_77_1_all-24,-0.79786,-0.503084,-0.0943805,-0.249804,-0.0619947
UID_51_77_2_all-22,-0.420032,-0.140169,-0.357175,0.374991,-0.740914
UID_51_77_3_all-19,-0.719497,-0.282323,0.173745,-0.354701,0.212296
UID_51_77_4_all-12,-0.865035,-0.53976,-0.138242,-0.898874,0.397861
UID_51_77_5_all-17,-0.40407,-1.19527,0.324938,-0.742126,0.304476
UID_51_77_6_all-19,-0.413994,-0.162352,-0.377611,0.0622915,-0.208736
UID_51_78_1_all-17,-0.58769,-0.990495,0.109072,0.849046,-0.021765
UID_51_78_2_all-7,-0.579868,-0.364959,0.0935618,-0.172702,-0.11893
UID_51_78_3_all-14,-0.449142,-0.202156,-0.221003,0.487637,-0.70985
UID_51_78_4_all-9,-0.257762,-1.27381,1.01306,3.49966,1.1229
UID_51_78_5_all-8,-0.269503,-0.450274,-0.138001,1.02687,-0.907217
UID_51_78_6_all-15,2.01105,-0.53452,2.52477,0.688182,-4.23587
UID_51_7_1_all-22,-0.629917,-0.380408,-0.146118,-0.282588,0.236917
UID_51_7_2_all-12,-0.561206,-0.797443,0.343936,-0.328829,1.31519
UID_51_7_3_all-16,-0.456262,0.0255565,-0.225041,-0.172186,0.125435
UID_51_7_4_all-11,-0.802461,-0.817138,-0.259274,-0.201755,-0.141315
UID_51_7_5_all-21,-0.65783,-0.0781209,0.0550845,-0.501494,0.322053
UID_51_7_6_all-17,-0.73494,-0.696735,0.226881,-0.407027,0.240202
UID_51_7_7_all-12,2.85111,-1.53227,1.37712,-2.28956,-1.20532
UID_51_81_1_all-3,-0.845736,-0.698618,0.192705,-0.758647,0.724453
UID_51_81_2_all-23,-0.448823,-0.331479,0.415704,-0.114957,1.07904
UID_51_81_3_all-17,-0.604263,-0.529907,-0.235934,0.55114,-0.917557
UID_51_81_4_all-32,-0.779133,-1.07859,-0.0167755,-0.411782,-0.270536
UID_51_81_5_all-22,-0.663874,-0.494804,-0.284495,-0.391548,-0.459261
UID_51_81_6_all-26,-0.550896,0.111643,0.0470618,-0.64584,0.106173
UID_51_81_7_all-38,-0.857556,-0.885149,0.155792,-0.248682,0.187996
UID_51_81_8_all-6,-0.94527,-1.20029,-0.227902,-0.46437,-0.162319
UID_51_82_1_all-33,-0.556358,0.0837069,-0.134377,-0.487696,-0.0195605
UID_51_82_2_all-13,-0.200854,0.568799,-0.173713,-0.0962836,-0.329161
UID_51_82_3_all-26,-0.581419,0.118137,0.100501,-0.502578,0.366837
UID_51_82_4_all-10,-0.393758,-0.17419,0.237295,0.264992,0.214577
UID_51_82_5_all-32,-0.768121,-0.417418,-0.124094,-0.59742,0.215655
UID_51_83_1_all-24,-0.744684,-1.46254,0.581432,1.17796,0.929359
UID_51_83_2_all-9,-0.230975,-0.8701,-0.338034,2.45303,0.730267
UID_51_83_3_all-12,2.05771,-0.765186,4.58067,3.88519,3.68083
UID_51_83_4_all-7,-0.342663,-0.253931,-0.532878,0.0255769,-0.794508
UID_51_83_5_all-16,-0.650732,-0.450507,0.109766,-0.189404,0.249847
UID_51_83_6_all-11,-0.324235,-0.301892,-0.46194,0.272691,-1.26435
UID_51_84_1_all-17,-0.914708,-1.23075,-0.263283,-1.08832,0.340171
UID_51_85_1_all-2,2.45002,-2.28887,0.548607,0.0710462,-1.45073
UID_51_85_2_all,2.72583,-2.38428,0.829067,-1.87324,-0.668363
UID_51_85_3_all,2.72504,-2.53471,0.879675,-1.54431,-1.4931
UID_51_86_1_all-15,-0.346389,0.505598,-0.0444567,-0.308065,-0.0427228
UID_51_86_2_all-17,-0.445189,0.220881,0.0417075,-0.315964,0.0761841
UID_51_87_1_all-14,-0.648624,-0.305551,0.219242,-0.332751,0.413402
UID_51_87_2_all-30,-0.751341,-0.379649,-0.116817,-0.574999,0.231682
UID_51_87_3_all-18,-0.302241,0.332454,0.235546,0.163513,0.620133
UID_51_87_4_all-15,-0.606123,-0.135313,-0.0835487,-0.605987,0.439108
UID_51_87_5_all-14,-0.355935,0.221971,-0.17155,-0.0168014,-0.326687
UID_51_87_6_all-20,1.96952,0.351026,-5.62491,3.667,-0.389568
UID_51_87_7_all-18,2.37889,-0.805627,-1.97048,-0.303207,0.136644
UID_51_88_1_all-23,-0.550829,-0.612666,0.284534,0.585075,0.197182
UID_51_88_2_all-21,-0.614372,-1.1724,0.492388,0.888415,0.0792753
UID_51_88_3_all-14,-0.665509,-0.414116,0.0129943,-0.0579338,-0.28944
UID_51_88_4_all-5,-0.661704,-1.17908,0.961326,-0.380356,0.375544
UID_51_88_5_all-24,-0.632162,-0.61298,0.334414,-0.118696,0.788187
UID_51_88_6_all-23,-0.261216,-0.188168,0.0842205,0.453477,-0.739109
UID_51_88_7_all-12,-0.507065,-0.70277,0.444238,1.06875,1.05034
UID_51_88_8_all-23,-0.840831,-0.388971,0.10759,-0.745697,0.579556
UID_51_88_9_all-32,-0.992008,-1.08387,0.8073,-0.0496169,1.33706
UID_51_89_1_all,2.47932,-2.64674,0.4925,-1.22205,-2.10572
UID_51_8_10_all-15,-0.626659,-1.24671,0.14681,0.729524,0.182146
UID_51_8_1_all-14,2.47759,-0.270533,-2.38325,0.153047,1.31947
UID_51_8_2_all-24,-0.712572,-0.663214,-0.345663,0.0736521,-0.626455
UID_51_8_3_all-17,-0.596583,-1.09586,-1.22721,2.9188,-0.456715
UID_51_8_4_all-21,-0.314868,0.208574,0.0237668,-0.162355,-0.421941
UID_51_8_5_all-36,-0.622115,-0.126307,0.0323872,-0.675589,0.379428
UID_51_8_6_all-25,-0.462459,-0.361794,-0.288703,-0.211083,0.293564
UID_51_8_7_all-17,-0.11235,-0.599688,1.25862,2.51147,-0.681893
UID_51_8_8_all-34,-0.454205,0.177095,-0.0334674,-0.240372,-0.07868
UID_51_8_9_all-14,-0.347735,0.278469,-0.187261,-0.0100566,-0.462639
UID_51_90_1_all-29,-0.714897,-0.696902,-0.210228,-0.652482,0.375764
UID_51_90_2_all-25,-0.844343,-0.454217,0.0322593,-0.752722,0.467849
UID_51_91_1_all-22,-0.898443,-0.703386,0.116168,-0.514504,0.276585
UID_51_91_2_all-34,-0.770192,-0.392164,-0.0873578,-0.373567,0.339381
UID_51_91_3_all-29,-0.581406,-0.259993,-0.120743,-0.681619,0.303696
UID_51_91_4_all-42,-0.956815,-0.70211,-0.123555,-0.991791,0.73189
UID_51_92_1_all-31,-0.539871,-0.181367,0.0664579,-0.256769,0.317777
UID_51_92_2_all-14,-0.779312,-0.422915,-0.102357,-0.56838,0.249872
UID_51_93_1_all-32,-0.710124,-0.459453,0.321206,0.288226,0.846965
UID_51_93_2_all-15,-0.815945,-0.555824,0.00370423,-0.560634,-0.0417385
UID_51_93_3_all-40,-0.330297,-1.92007,1.03477,1.81641,1.81532
UID_51_93_4_all-34,-0.844683,-0.686616,0.0486854,-0.28321,0.38541
UID_51_93_5_all-17,0.0504388,-0.821531,1.84872,4.96354,3.07356
UID_51_94_1_all-9,-1.0096,-0.994172,0.505859,-0.14313,0.6399
UID_51_94_2_all-7,-0.733524,-0.705782,0.0331447,-0.389206,0.0711304
UID_51_96_10_all-23,-0.187237,0.56225,-0.192549,0.216133,-0.676874
UID_51_96_11_all-20,-0.318422,0.575631,0.0545795,-0.297152,0.0335008
UID_51_96_1_all-27,-0.509847,-0.0251878,-0.276847,0.0255892,-0.467076
UID_51_96_2_all-23,-0.418342,0.147628,0.0078807,-0.668197,0.186949
UID_51_96_3_all-17,-0.240046,0.627334,-0.0142703,-0.323703,0.304333
UID_51_96_4_all-26,-0.735352,-0.503267,-0.142414,-0.106959,-0.125442
UID_51_96_5_all-17,-0.422998,0.0796926,0.0586465,0.0902895,0.114972
UID_51_96_6_all-24,-0.635305,-0.310497,-0.223797,-0.392778,-0.359279
UID_51_96_7_all-13,-0.193985,0.563843,-0.0693509,0.0477842,-0.212257
UID_51_96_8_all-30,-0.662981,-0.375467,0.0735615,-0.615934,0.173469
UID_51_96_9_all-24,-0.267882,0.0997302,0.188366,1.5651,-0.108457
UID_51_97_1_all-29,-0.526201,-0.557523,0.288103,0.157839,0.206822
UID_51_97_2_all-19,-0.534891,-1.39143,0.795085,1.05607,-0.0466573
UID_51_97_3_all-25,-0.263039,-1.36363,0.686636,2.64698,-0.231079
UID_51_97_4_all-24,-0.767954,-0.564187,-0.22527,-0.541594,-0.163157
UID_51_97_5_all-20,-0.590602,-0.166031,-0.264723,-0.287275,0.0369398
UID_51_97_6_all-9,-0.244483,-0.798981,0.578455,0.0779726,1.35345
UID_51_97_7_all-31,-0.778031,-0.67247,-0.194191,-0.087467,-0.249433
UID_51_97_8_all-26,-0.68311,-0.791722,0.0992108,0.640617,-0.596152
UID_51_98_10_all-5,-0.794102,-0.766578,0.0175925,-0.59614,0.174811
UID_51_98_11_all-6,-0.874233,-0.790512,0.166311,-0.321734,0.468115
UID_51_98_1_all-16,-0.436331,-2.10973,0.284391,1.45572,0.356415
UID_51_98_2_all-11,0.313062,1.23593,-1.05633,1.72736,1.53135
UID_51_98_3_all-11,0.118729,-1.35525,2.72708,0.439666,0.792054
UID_51_98_4_all-8,-0.856109,-0.723679,0.313359,-0.871271,0.353574
UID_51_98_5_all-7,0.620287,-1.97161,2.92985,2.03179,2.26136
UID_51_98_6_all-22,-0.725732,-0.353341,-0.042253,-0.43096,0.186016
UID_51_98_7_all-9,-0.397216,-0.671231,-0.264104,1.67999,-1.20599
UID_51_98_8_all-9,-0.72621,-0.924597,-0.412907,-0.343599,0.0317997
UID_51_98_9_all-25,-0.588932,-0.306649,-0.209332,-0.452449,-0.154982
UID_51_99_1_all-9,2.91028,-2.08175,-0.328688,-2.01412,0.0535139
UID_51_9_10_all-9,-0.203429,-0.463566,0.131245,1.78779,-1.61136
UID_51_9_11_all-12,-0.122248,0.64595,-0.223221,0.206643,-0.517783
UID_51_9_12_all-15,-0.0676019,0.418812,-0.253482,0.590586,-0.969282
UID_51_9_1_all-19,-0.106859,0.290835,-0.151101,0.8384,-0.550423
UID_51_9_2_all-16,-0.0442227,0.320378,-0.550269,0.827337,-0.804989
UID_51_9_3_all-5,-0.33488,0.337451,-0.100112,-0.230688,0.00322219
UID_51_9_4_all-21,-0.11483,0.212015,-0.0663663,0.200981,-1.06806
UID_51_9_5_all-12,2.43395,-1.75052,-1.25161,-1.10301,-0.529185
UID_51_9_6_all-10,2.3993,0.275262,-1.77651,-0.226429,1.24953
UID_51_9_7_all-7,-0.0127618,0.431824,-0.425375,-0.66711,-0.407376
UID_51_9_8_all-19,-0.0657235,0.0150277,-0.516621,0.733807,-1.22531
UID_51_9_9_all-18,-0.415504,0.406462,-0.0227077,-0.495294,0.294306
UID_H10_100_1_hem-10,-0.280641,0.524247,0.0181448,-0.417927,0.388585
UID_H10_100_2_hem-11,-0.285869,0.67149,0.00149402,-0.378368,0.158289
UID_H10_100_3_hem-7,-0.294223,0.615429,-0.048822,-0.459221,0.290599
UID_H10_100_4_hem-18,-0.26462,0.462142,0.137043,-0.324358,0.514428
UID_H10_101_1_hem-12,-0.376721,0.516391,-0.0244921,-0.58774,0.322324
UID_H10_102_1_hem-3,0.0168155,1.1968,0.00713386,-0.171597,-0.0427865
UID_H10_102_2_hem-7,0.0268958,0.923348,0.569862,0.195897,0.789337
UID_H10_102_3_hem-5,-0.0883626,0.971664,-0.0669417,-0.111339,-0.0879998
UID_H10_102_4_hem-15,-0.491911,-0.11331,-0.184611,-0.0814404,-0.195016
UID_H10_102_5_hem-9,-0.315325,0.594022,-0.0113162,-0.394704,0.0832154
UID_H10_102_6_hem-8,-0.0569028,0.84267,-0.175239,0.0892425,-0.348743
UID_H10_103_1_hem-5,0.0797485,1.32802,-0.0194705,-0.248908,0.128165
UID_H10_103_2_hem-9,-0.760842,-0.584664,-0.306566,-0.175601,-0.162084
UID_H10_103_3_hem-5,0.0639217,1.21054,0.0787777,-0.0596358,0.044763
UID_H10_103_4_hem-3,-0.0657632,1.07147,0.0542477,-0.349708,0.325125
UID_H10_103_5_hem-3,0.0332925,1.30649,-0.000755044,-0.340318,0.350724
UID_H10_103_6_hem-7,-0.0532759,0.979957,-0.0306452,-0.182529,0.188156
UID_H10_103_7_hem-5,0.0620781,0.700618,0.434896,0.321155,1.1057
UID_H10_103_8_hem-6,-0.0136225,1.10621,-0.00150858,-0.288558,0.13516
UID_H10_104_1_hem-9,-0.252719,0.775741,0.126363,-0.326436,0.171738
UID_H10_105_1_hem-11,-0.320181,0.151386,-0.202897,-0.202036,0.118185
UID_H10_105_2_hem-7,-0.650098,-0.479368,0.109027,0.133693,0.0886869
UID_H10_105_3_hem-3,0.0608978,1.28917,0.00537705,-0.00302583,-0.190175
UID_H10_105_4_hem-2,0.330164,1.28983,0.250367,0.366467,0.273856
UID_H10_106_1_hem-7,-0.600955,-0.165807,0.194249,-0.692571,0.197799
UID_H10_107_1_hem,2.46039,-1.4128,0.90121,-0.919193,-2.37709
UID_H10_107_2_hem-3,-0.136483,0.791937,-0.0304427,-0.0144457,-0.0234129
UID_H10_107_3_hem-8,-0.38954,-0.254254,-0.0496881,0.0732383,-0.631487
UID_H10_108_1_hem-13,-0.202258,0.500821,-0.159386,-0.152017,-0.0209904
UID_H10_108_2_hem-5,-0.0336282,0.936878,-0.10249,0.185398,-0.484307
UID_H10_108_3_hem-12,-0.159389,0.584886,-0.0642241,-0.0260676,-0.182059
UID_H10_108_4_hem-6,-0.00170717,1.27395,0.100513,-0.243319,0.15563
UID_H10_108_5_hem-4,-0.0725695,0.84379,-0.203825,-0.00303836,-0.190479
UID_H10_108_6_hem-8,-0.0319732,0.858575,-0.170871,-0.104146,-0.0601154
UID_H10_109_1_hem-5,-0.194439,0.856235,0.020702,-0.322115,0.149312
UID_H10_109_2_hem-21,-0.623652,-0.613204,-0.459168,-0.207626,-0.641208
UID_H10_10_1_hem-24,-0.359527,0.575991,0.0866157,-0.445142,0.0596267
UID_H10_10_2_hem-15,2.90564,2.44832,1.92402,-1.07037,2.92956
UID_H10_10_3_hem-5,0.182499,1.55381,-0.00365901,-0.0948317,-0.0439854
UID_H10_110_1_hem-9,-0.477227,0.30102,0.025881,-0.435163,0.205153
UID_H10_111_1_hem-26,-1.01028,-0.712639,0.0101864,-0.735862,0.54942
UID_H10_112_1_hem-13,-0.470666,-1.23464,2.43581,0.806123,2.7002
UID_H10_112_2_hem-3,-0.115571,-2.07868,-1.03636,3.68914,-1.98232
UID_H10_114_1_hem-14,-0.516533,0.110181,-0.0156145,-0.329304,0.0959722
UID_H10_115_1_hem-7,-0.253929,-0.481531,0.483969,1.36468,0.50169
UID_H10_115_2_hem-8,-0.28144,0.0983776,0.0874394,-0.245112,0.600422
UID_H10_116_1_hem-4,2.60058,-0.337978,0.0694241,-0.823066,-0.68529
UID_H10_116_2_hem-17,-0.768522,-0.250496,-0.102236,-0.612687,0.485365
UID_H10_116_3_hem-13,-0.294268,0.19606,-0.273951,-0.373427,-0.143052
UID_H10_116_4_hem-12,-0.399106,-1.46612,0.741589,-0.159669,-1.92359
UID_H10_117_1_hem-11,-0.30802,0.622144,0.00632259,-0.377905,0.159955
UID_H10_117_2_hem-18,-0.211047,0.727865,-0.0508709,-0.230724,-0.0928634
UID_H10_117_3_hem-2,0.0460397,1.39899,0.0964443,-0.257617,0.16596
UID_H10_118_1_hem-7,-0.220781,0.678802,-0.0300123,-0.339231,0.221151
UID_H10_118_2_hem-11,-0.193489,0.938371,0.0553764,-0.467617,0.32015
UID_H10_119_1_hem-14,-0.419594,0.446053,0.0758189,-0.355108,0.119277
UID_H10_119_2_hem-9,-0.255274,0.514844,-0.088989,-0.579373,0.509454
UID_H10_119_3_hem-2,0.0296466,1.06479,-0.0319839,0.0213187,-0.177821
UID_H10_11_1_hem-7,0.110265,1.30079,-0.0443947,0.0174143,-0.198667
UID_H10_11_2_hem-16,-0.452026,0.323528,0.00604109,-0.42635,0.131388
UID_H10_120_1_hem-8,-0.122567,0.423883,0.437619,0.0314691,1.52267
UID_H10_120_2_hem-10,-0.177849,0.950417,0.073272,-0.402112,0.306689
UID_H10_120_3_hem-3,0.0883573,1.16677,-0.160754,0.044497,-0.239847
UID_H10_120_4_hem-2,0.0285871,1.21147,0.00865686,-0.135878,-0.0999663
UID_H10_121_1_hem-11,-0.272847,0.659397,-0.0305155,-0.208083,0.0128908
UID_H10_121_2_hem-6,-0.109987,0.866751,-0.113487,-0.245243,0.0284048
UID_H10_122_1_hem-10,-0.261836,0.425554,-0.266151,-0.102375,-0.250263
UID_H10_123_1_hem-3,-0.39799,-0.557307,-0.617757,1.04644,-2.0644
UID_H10_124_1_hem-2,0.121899,1.39639,-0.0280036,-0.0413915,-0.14047
UID_H10_124_2_hem-4,-0.00893836,1.04336,0.514606,-0.046227,0.873248
UID_H10_124_3_hem-4,-0.0762133,1.1189,0.0817271,-0.346891,0.183158
UID_H10_124_4_hem-2,-0.0201769,1.18999,0.0493751,-0.36038,0.295412
UID_H10_125_1_hem-4,0.046027,0.868882,-0.206645,0.0872206,-0.32392
UID_H10_125_2_hem-12,-0.250864,0.8073,0.0700972,-0.353902,0.233074
UID_H10_126_1_hem-13,-0.187222,0.86822,0.0482982,-0.430189,0.207511
UID_H10_126_2_hem-8,-0.00941604,1.05346,0.0588328,0.0343007,-0.0279535
UID_H10_126_3_hem-9,-0.051922,1.02909,-0.0465397,-0.121572,-0.157281
UID_H10_126_4_hem-4,0.0226501,1.00084,-0.133904,0.3103,-0.451778
UID_H10_127_1_hem-5,0.163302,1.43673,-0.0326472,-0.186059,0.0402123
UID_H10_127_2_hem-17,-0.147452,0.854083,-0.0644735,-0.181915,-0.101545
UID_H10_127_3_hem-12,-0.39527,0.21037,-0.0693519,-0.142595,-0.172104
UID_H10_127_4_hem-6,-0.0634591,1.10018,0.0216273,-0.263935,0.0931597
UID_H10_127_5_hem-3,0.0681957,1.30303,0.0224811,-0.257685,0.363995
UID_H10_127_6_hem-14,-0.198542,0.601693,-0.104016,-0.0296501,-0.0754116
UID_H10_128_1_hem-14,-0.329545,0.636515,0.065167,-0.47371,0.202072
UID_H10_128_2_hem-15,-0.374619,0.524471,-0.00913166,-0.341352,0.122603
UID_H10_128_3_hem-3,0.235524,1.5442,-0.0335935,0.126043,-0.312176
UID_H10_129_1_hem-2,0.0597332,1.32087,0.0431903,-0.250898,0.243313
UID_H10_129_2_hem-9,-0.342604,0.426346,0.0338857,-0.178774,0.218697
UID_H10_129_3_hem-20,-0.301051,-2.57569,0.891264,4.03983,-1.30354
UID_H10_129_4_hem-11,-0.13049,0.701878,0.016626,-0.249225,0.415667
UID_H10_12_1_hem-5,-0.116446,0.773692,-0.0862773,-0.101366,-0.17738
UID_H10_12_2_hem-2,2.54437,0.132052,0.76105,-1.22586,-0.668988
UID_H10_12_3_hem-28,2.46714,-1.26755,-3.05955,0.144248,2.57494
UID_H10_130_1_hem-6,2.89899,-1.12334,0.683259,-1.5758,0.172755
UID_H10_130_2_hem-13,-0.375963,0.323017,-0.163162,-0.270311,-0.182029
UID_H10_131_1_hem-2,-0.0352843,1.06589,-0.0976313,-0.086185,-0.109711
UID_H10_131_2_hem-6,-0.289906,0.510853,-0.0697079,-0.251209,-0.0427861
UID_H10_132_1_hem-7,-0.272213,0.584127,-0.0173746,-0.0986585,-0.0928056
UID_H10_132_2_hem-4,0.076445,1.10451,-0.100601,0.0548855,-0.418531
UID_H10_132_3_hem-2,0.140954,1.24921,-0.0605707,0.167454,-0.318219
UID_H10_132_4_hem-5,-0.150422,0.941506,0.0563204,-0.474551,0.248636
UID_H10_132_5_hem-3,0.185736,1.42385,-0.0452126,0.146134,-0.246018
UID_H10_132_6_hem-11,-0.0867904,1.00457,-0.0246992,-0.225756,-0.0567017
UID_H10_132_7_hem-2,0.100883,1.2921,-0.0974976,-0.30418,0.349467
UID_H10_133_1_hem-7,-0.408941,0.455888,0.104007,-0.35475,0.115054
UID_H10_133_2_hem-7,-0.00442124,0.937847,-0.10141,0.175606,-0.39582
UID_H10_134_1_hem-13,-0.125157,0.83766,-0.0113463,-0.514015,0.136599
UID_H10_134_2_hem-16,-0.238709,0.665951,-0.0631528,-0.183025,-0.0961455
UID_H10_135_1_hem-3,-0.0328385,1.15826,0.0895251,-0.243441,0.0477976
UID_H10_135_2_hem-6,-0.0188919,1.20749,0.0649429,-0.242635,0.161425
UID_H10_136_1_hem-34,-0.973156,-0.850575,-0.168796,-0.853712,0.406555
UID_H10_136_2_hem-2,0.0270876,1.27687,0.00878585,-0.43599,0.279604
UID_H10_136_3_hem-4,-0.109459,0.720292,-0.203722,-0.287189,0.128958
UID_H10_137_1_hem-4,0.0170032,1.22061,0.00197614,-0.312692,0.245121
UID_H10_137_2_hem-14,-0.385404,0.272613,-0.0841244,-0.114935,-0.161315
UID_H10_138_1_hem-7,-0.421127,0.320393,-0.0387969,-0.653921,0.460023
UID_H10_138_2_hem-2,0.0770837,1.32128,-0.0117481,-0.0491017,-0.0943824
UID_H10_138_3_hem-8,-0.393435,0.487839,0.0194219,-0.52748,0.366005
UID_H10_138_4_hem-6,-0.0497663,1.17742,0.0868272,-0.300396,0.219382
UID_H10_139_1_hem-15,-0.565336,-0.116074,-0.173155,-0.0879428,-0.0694667
UID_H10_139_2_hem-8,-0.20387,0.787525,-0.0108585,-0.413767,0.202819
UID_H10_139_3_hem-4,-0.210741,0.688136,-0.145606,-0.230518,0.000634633
UID_H10_13_1_hem-12,-0.271734,-0.610399,0.0867445,1.24812,0.0664231
UID_H10_13_2_hem,2.69056,-0.264374,0.883157,-1.80277,-0.370582
UID_H10_140_1_hem-15,-0.426491,0.111648,-0.157894,-0.506123,0.210328
UID_H10_141_1_hem-17,-0.493207,0.237774,-0.0800246,-0.363206,0.17332
UID_H10_141_2_hem-20,-0.3386,0.351487,-0.159463,-0.226968,-0.120664
UID_H10_141_3_hem-13,-0.55219,-0.0748411,-0.169321,-0.292876,-0.117547
UID_H10_142_1_hem-2,-0.0763527,0.949095,-0.100952,-0.342901,0.106578
UID_H10_142_2_hem-16,-0.45992,0.272555,-0.0741789,-0.364944,0.109532
UID_H10_142_3_hem-22,-0.395674,0.447723,-0.0423301,-0.61572,0.384317
UID_H10_143_1_hem-6,-0.394283,0.413646,-0.0415525,-0.522485,0.126301
UID_H10_144_1_hem-2,-0.33519,0.570446,0.130797,-0.375209,0.0280145
UID_H10_144_2_hem-2,0.0147567,0.8359,-0.255611,0.240358,-0.531359
UID_H10_144_3_hem-11,-0.198435,0.685171,-0.127397,-0.132355,-0.0719384
UID_H10_144_4_hem-17,-0.550493,-0.268044,-0.279646,-0.00845906,-0.480555
UID_H10_145_1_hem-6,2.35492,-0.635967,-2.28835,0.267158,0.767138
UID_H10_145_2_hem-17,-0.435972,0.438791,0.0292197,-0.553503,0.275973
UID_H10_146_1_hem-17,-0.882764,-0.530742,0.0299091,-0.72172,0.139705
UID_H10_146_2_hem-15,-0.239135,0.651498,0.013195,-0.465011,0.201988
UID_H10_147_1_hem-10,-0.289807,0.65192,-0.0186952,-0.399192,0.149775
UID_H10_147_2_hem-15,-0.445656,0.252528,-0.0150695,-0.401182,0.317023
UID_H10_148_1_hem-13,-0.239752,0.634661,-0.0302948,-0.359165,0.170383
UID_H10_148_2_hem-6,2.78591,-0.410807,1.06281,-2.162,-0.104405
UID_H10_148_3_hem-8,-0.1804,0.857007,0.00392573,-0.40526,0.347685
UID_H10_149_1_hem-2,0.174911,1.27442,-0.12859,-0.0208313,-0.105612
UID_H10_149_2_hem-4,-0.0406288,1.13084,-0.0226733,-0.233404,0.0665734
UID_H10_149_3_hem-9,-0.0116917,1.22758,0.064908,-0.289543,0.199542
UID_H10_14_1_hem-15,-0.157264,0.46112,0.19012,0.255918,0.0436627
UID_H10_14_2_hem-8,0.0390056,1.16565,0.0167802,-0.0527951,-0.113882
UID_H10_150_1_hem-17,-0.145443,0.818311,-0.105723,-0.213454,-0.087378
UID_H10_151_1_hem-14,-0.206822,0.36748,-0.154114,0.354678,-0.82851
UID_H10_152_1_hem-16,-0.698634,-0.117991,0.0322743,-0.583441,0.255093
UID_H10_152_2_hem-17,-0.208571,0.722029,-0.0409119,-0.465528,0.382848
UID_H10_152_3_hem-10,-0.233768,0.633649,-0.0519149,-0.406301,0.196997
UID_H10_153_1_hem-2,0.194508,1.42652,-0.0770518,0.202572,-0.341838
UID_H10_153_2_hem-15,-0.168708,0.914791,0.0677599,-0.242961,0.0790881
UID_H10_154_1_hem-21,2.24884,0.226149,-3.30764,1.04208,2.17038
UID_H10_154_2_hem-10,2.14597,0.0310848,-2.62581,0.36404,3.19401
UID_H10_154_3_hem-12,2.78669,-0.584345,0.144172,-1.5775,0.373447
UID_H10_154_4_hem-4,0.0475658,0.943891,-0.225382,0.134698,-0.395099
UID_H10_154_5_hem-2,-0.0575343,1.16767,0.0654668,-0.320278,0.164294
UID_H10_155_1_hem-10,-0.211897,0.790208,0.00967058,-0.263976,0.0729438
UID_H10_155_2_hem-2,0.085965,1.18137,-0.126178,-0.0140649,-0.13559
UID_H10_155_3_hem-4,-0.0799994,1.05829,0.0189751,-0.253461,0.174614
UID_H10_155_4_hem-7,-0.0925383,1.01035,0.0660782,-0.359736,0.266417
UID_H10_156_1_hem-4,0.0861049,1.34138,0.0503603,-0.129426,0.125624
UID_H10_156_2_hem-7,-0.126371,0.824988,-0.0502238,-0.197781,-0.0918422
UID_H10_156_3_hem-10,-0.179245,0.892818,0.022987,-0.331882,0.179145
UID_H10_156_4_hem-8,-0.266727,0.703653,0.0512434,-0.358591,0.18798
UID_H10_156_5_hem-4,0.0151083,1.07811,-0.0742468,0.0408746,-0.263102
