Contour,Mode 1,Mode 2,Mode 3,Mode 4,Mode 5,Mode 6,Mode 7,Mode 8,Mode 9,Mode 10,Mode 11
UID_48_35_5_all-22,-64.8001,-17.5664,27.5145,-43.4886,-47.812,4.07313,-13.6658,1.05989,-14.8161,-4.09581,-20.8761
UID_48_35_6_all-19,-102.921,-78.5925,-3.31623,31.3008,8.7113,-2.96813,-8.87566,1.39874,-8.03442,-9.6905,-3.37518
UID_48_35_7_all-3,-23.1381,-91.6168,-12.5557,1.34655,16.907,5.11177,-1.75688,-23.8077,-0.0194385,-2.04614,1.85935
UID_48_35_8_all-12,-38.9731,-80.4494,14.4425,15.2639,-22.8514,16.0429,16.0085,-16.8991,10.0681,-7.73493,11.0433
UID_48_36_1_all-2,-81.7457,-51.7764,3.98726,-0.1787,-7.17,4.99949,0.112431,1.30377,-12.0605,-4.00666,-7.34511
UID_48_36_2_all-6,-116.87,28.5751,-24.4276,3.92886,1.49753,-2.3768,23.2255,-39.1646,-2.12002,-14.334,-17.9549
UID_48_3_1_all-11,-113.06,-66.7947,-10.0873,28.6853,12.8973,1.40269,7.58822,0.51072,2.3513,1.56,-1.19691
UID_48_3_2_all-5,-96.1231,-16.1917,23.8205,16.7246,-12.5377,-31.3511,-30.4839,-39.446,-7.29804,32.4319,-17.5102
UID_48_3_3_all-3,846.447,167.367,-35.145,154.342,-50.0686,-21.6116,-10.8764,2.92117,-7.68716,-17.8755,-3.6028
UID_48_3_4_all-10,-48.8632,-85.6559,19.1883,-10.4429,-24.0913,-6.37704,-18.6114,0.465908,-0.180749,6.88242,-5.33976
UID_48_3_5_all-5,-74.0974,-68.9387,-20.735,3.15261,0.248685,4.3787,-8.25406,-10.4539,-6.25013,-11.747,-10.423
UID_48_3_6_all-12,-132.557,-47.7844,-1.14431,38.3932,8.04762,-7.76802,-6.94241,-1.13757,-5.54383,-0.820071,0.606707
UID_48_3_7_all-15,-106.911,-6.2725,28.2807,-3.23721,-23.3149,2.04378,9.59878,12.1158,-1.85382,-4.66528,-4.04876
UID_48_4_1_all-6,-117.481,12.1239,19.58,1.54795,16.9397,-8.27482,11.5878,16.203,15.8466,-16.7987,30.8795
UID_48_4_2_all-12,-207.471,57.2193,8.84915,71.8831,29.8187,-5.14896,2.91946,-3.01904,-5.60814,15.1294,6.42733
UID_48_4_3_all-7,-129.994,40.4655,8.8401,-5.87759,-10.7872,-22.1473,-49.5308,1.96635,23.6522,-7.63937,0.39122
UID_48_4_4_all-9,844.441,121.97,22.6512,148.544,-8.61394,-16.9431,-36.4758,-58.0975,-17.7957,-18.3086,-7.75759
UID_48_4_5_all-7,-79.1901,-79.7353,9.53968,9.6458,-3.78163,1.31766,0.690912,-1.52931,-0.823879,3.48423,-4.17327
UID_48_4_6_all-24,-240.013,146.986,20.6174,43.1491,-14.4444,-6.31946,-19.1421,11.2392,-30.3518,17.902,-19.6903
UID_48_5_1_all-19,-119.135,-6.90797,16.7438,29.0338,-2.49676,-1.58693,-1.91873,5.98307,3.46192,3.63307,5.73836
UID_48_5_2_all-12,-104.66,-45.7206,7.98443,32.8935,12.6919,4.95381,14.8945,11.2525,-0.463067,-0.879034,4.10261
UID_48_5_3_all-30,-165.768,-8.57137,2.15426,43.0144,16.8074,-2.98125,3.36572,6.04751,-6.81479,6.20292,-2.05939
UID_48_5_4_all-23,-121.23,-5.97869,26.7676,22.2023,-4.9656,0.948009,-8.34662,5.5037,-6.59894,11.9105,0.514108
UID_48_5_5_all-25,-207.503,35.2502,-3.80019,42.5937,-3.68939,-6.26759,1.43684,4.11312,7.05674,-0.943276,-7.97404
UID_48_5_6_all-20,-136.441,-6.39485,22.1006,31.1845,0.413288,-2.05828,-6.25704,3.83482,-2.7646,12.0159,3.14927
UID_48_5_7_all-31,-195.209,120.604,39.9069,38.9097,-22.0754,-6.95208,28.8148,-1.02393,8.13221,3.40938,12.0296
UID_48_6_1_all-5,-65.0981,-58.5636,22.0337,6.22487,-2.07519,3.19474,0.628371,6.80623,-4.67716,-0.527664,3.73331
UID_48_6_2_all-9,-117.155,-42.6158,6.96309,35.8305,10.0308,-0.486612,5.47042,2.93408,-0.971579,0.894579,6.10426
UID_48_6_3_all-20,-136.057,11.4531,-2.18016,0.82617,-27.8122,0.459802,11.9646,-12.7414,8.39455,11.2838,-24.4883
UID_48_6_4_all-16,-110.791,-46.7309,6.14823,26.0578,-4.8533,-2.35006,-3.2549,-3.46804,7.25594,4.15956,-0.916349
UID_48_6_5_all-21,-112.704,-30.3294,16.4338,27.322,-0.247356,-11.4846,20.597,5.82826,21.4348,-2.27685,13.5794
UID_48_6_6_all-19,-175.154,30.3558,15.0709,19.7319,-15.7256,-0.123465,4.52954,10.6447,-9.55278,-2.72384,-10.0678
UID_48_7_1_all-4,-48.5832,-122.231,-12.7087,15.6181,21.1103,8.29149,2.63557,-3.68201,-1.82533,0.599447,2.83665
UID_48_7_2_all,390.817,-455.671,13.3522,-116.458,-45.5925,50.6276,26.0283,6.62336,-9.06023,-32.9163,3.9212
UID_48_7_3_all-11,-129.286,-5.24456,-20.2837,36.2761,20.6018,-51.583,-11.4132,-15.8255,-5.65842,-3.95736,9.22747
UID_48_7_4_all-7,-94.7214,-27.1026,10.3699,-8.78697,-8.72446,24.1954,18.6746,16.9134,-15.273,-3.64334,-2.91643
UID_48_7_5_all-5,-53.568,-93.3347,8.19743,11.4073,-0.116429,-3.83648,-2.16805,-0.263911,5.83107,-2.39189,4.74417
UID_48_8_1_all-11,-78.3725,-101.594,-12.2748,18.9772,12.1519,8.07422,1.91828,8.41285,-2.03478,-5.63389,2.17095
UID_48_8_2_all-4,-51.0457,-133.572,-14.3814,21.8608,14.2996,-0.449438,-8.95943,-0.267809,2.29052,-8.87585,1.55743
UID_48_8_3_all-2,-19.3997,-131.178,-5.20438,-6.43955,2.79054,7.90596,-5.93931,13.3667,4.00045,-7.40647,4.10016
UID_48_8_4_all-2,-32.8725,-136.272,-3.91131,8.3806,6.77225,3.79887,-6.33364,-4.84468,-1.48168,2.69704,0.0143396
UID_48_9_10_all-23,-157.662,-6.71457,9.04315,43.6198,4.56444,8.15637,11.8183,12.8201,-23.9557,-0.840263,-9.21296
UID_48_9_11_all-8,-4.83308,-45.4304,-46.2697,-33.1506,-9.75513,-28.8218,14.6093,-32.8833,16.9174,-19.6984,-12.7192
UID_48_9_12_all-27,-73.9515,-65.8375,0.377143,5.85136,5.26714,14.132,-17.9921,12.7982,-2.53311,15.0047,3.81041
UID_48_9_1_all-24,-67.4077,-43.207,6.23473,22.0898,19.8714,-1.93078,-35.4568,-4.58119,4.98602,12.618,21.7044
UID_48_9_2_all-14,-53.7962,45.1097,-10.0511,-13.3234,41.8731,31.1452,19.188,3.41398,-12.3226,-25.2156,28.7192
UID_48_9_3_all-11,-44.4376,-82.9747,25.1954,3.98826,-7.66346,15.3069,27.8121,17.1296,-15.8797,-25.2815,-1.04989
UID_48_9_4_all-33,-206.816,87.8276,-1.5532,4.31429,-15.4214,30.9758,31.2809,8.42858,-27.7687,-12.1846,-20.1194
UID_48_9_5_all-19,-30.2667,-22.6161,6.04956,-64.897,-33.1977,40.4378,-40.7577,34.192,-7.16514,1.80265,-0.528555
UID_48_9_6_all-27,-99.3674,-81.7107,-9.84813,27.2244,12.4675,6.5678,-1.80174,9.93834,-3.14846,-4.55738,2.71424
UID_48_9_7_all-13,-31.4006,-91.4858,11.8204,-13.7599,-22.322,6.00248,6.11095,-9.52254,4.80775,1.41509,-10.3269
UID_48_9_8_all-40,-37.3252,-122.254,-8.49995,16.3207,6.50986,-17.7294,1.73215,-19.4735,14.2422,12.2474,-0.445923
UID_48_9_9_all-25,-134.427,-6.99671,-5.00438,24.5243,6.44723,16.0314,-3.7439,11.4715,-1.85389,1.43344,5.45902
UID_4_11_1_all-21,-188.378,90.6883,-116.403,8.24556,70.0541,38.099,-17.6861,2.5114,29.5715,-23.4788,5.45799
UID_4_11_2_all-8,-50.6043,-106.827,-10.8462,5.44327,3.95276,3.72141,-16.0474,-1.41516,4.0278,-0.631302,0.870113
UID_4_11_3_all-7,-76.2366,-113.5,-12.7533,23.9889,12.1166,-2.03079,-7.35959,-0.860071,-8.08903,-1.37405,-7.91808
UID_4_12_1_all-25,-147.591,0.672162,4.55379,42.9596,17.8412,-0.292181,-13.4086,8.17525,3.88126,12.7722,13.0687
UID_4_12_2_all-17,-74.4617,-2.3177,18.2584,-18.1007,-40.8484,5.3596,22.0402,-12.1252,9.97939,8.42903,-12.1858
UID_4_13_1_all-11,-40.7924,-76.7437,-28.6526,-7.73103,2.8784,-1.41096,8.42384,-22.1282,-1.7343,-18.6446,-10.7374
UID_4_13_2_all-30,-89.6831,-56.8266,-4.10387,4.86128,1.5942,15.8531,9.49435,4.32079,-8.18866,6.3827,-4.90624
UID_4_13_3_all-28,-149.508,103.532,47.2181,-8.76394,-31.6265,-6.37672,33.2419,12.3933,13.9999,5.14585,4.93507
UID_4_14_1_all-33,-136.337,-13.3035,-0.783164,64.5111,25.2887,-34.3609,-3.12071,-27.7308,7.89262,2.57613,11.5127
UID_4_14_2_all-2,811.082,204.824,-12.9925,127.995,-105.827,-74.4809,-63.6567,-7.96401,-13.703,-34.7098,-2.93741
UID_4_15_1_all-3,-117.921,-58.9299,-1.49515,30.7413,4.9596,-3.33344,-12.9234,0.981739,-4.79721,-1.28893,-2.45033
UID_4_15_2_all-9,-44.1727,-75.8927,15.829,-5.1934,-12.1275,5.94261,12.4921,-3.90993,15.2609,-5.08398,1.22336
UID_4_15_3_all-14,-38.3156,-70.5331,31.2062,-29.8012,-38.0801,10.0465,-5.30209,14.6388,-12.7536,-5.19071,-12.0436
UID_4_15_4_all-10,26.5214,-142.705,4.46788,-0.798652,-1.99808,0.530144,-1.23275,-12.4185,16.3969,-0.940592,7.52861
UID_4_15_5_all-21,-170.997,8.01915,7.30854,40.7093,-3.41665,-11.6264,-8.10773,4.15935,2.48836,-5.79605,3.09511
UID_4_15_6_all-6,-7.69074,22.5427,47.5571,-89.5253,-72.5085,23.5649,7.35512,13.1235,-8.64056,2.76097,-13.4818
UID_4_16_1_all-27,-147.792,11.7375,25.0985,37.2488,-0.168136,0.543538,33.4753,10.1742,0.239658,-18.7681,9.08607
UID_4_16_2_all-15,-65.4805,9.21915,19.6451,0.533059,-18.8086,5.94425,-1.05217,-20.5818,31.4168,13.6156,5.36791
UID_4_17_1_all-8,-38.9132,-129.776,-9.20195,3.0708,-5.67785,3.9166,-9.42608,0.116646,3.32752,-4.50139,-5.85193
UID_4_17_2_all-6,632.29,-81.3759,-56.9266,-3.18252,-140.025,74.406,-5.6368,42.2943,13.0096,-64.6096,-40.2036
UID_4_17_3_all-8,-106.956,-24.4136,-32.8463,0.703017,6.95843,23.9468,-6.33764,3.75375,3.86332,-17.2497,-9.87992
UID_4_17_4_all-3,-85.2544,46.4961,2.00812,-6.93295,-19.4398,1.06518,32.787,-37.6869,7.53578,-2.29307,-14.6053
UID_4_18_1_all-5,-83.556,44.9628,1.16534,-5.41197,-23.9183,1.10959,31.9115,-34.8739,11.3535,-2.8628,-14.5444
UID_4_18_2_all-20,-39.1306,-43.4075,16.4243,2.80364,-4.3186,5.83689,59.6104,-3.58172,13.8271,-21.3141,12.2421
UID_4_18_3_all-4,-209.138,62.8063,-34.4749,103.1,15.344,-59.0538,-30.7043,-33.137,-8.7625,-2.41068,26.4113
UID_4_18_4_all-2,-7.29374,-127.69,2.56147,-20.3171,-11.4496,8.13928,-6.49673,14.0172,-0.104379,-10.013,-0.371309
UID_4_19_1_all-5,-53.2327,-92.4135,-7.27426,-3.58927,2.26146,5.27986,6.79176,3.36145,-3.15605,-17.5202,-3.73217
UID_4_19_2_all-5,20.2627,-136.522,25.1971,-28.1902,-21.6402,10.9932,-11.362,-1.32652,-1.09222,5.29882,-6.95899
UID_4_1_1_all-12,-50.3462,79.0478,34.3982,-40.1229,-32.3317,9.15251,61.3929,1.81452,14.4266,34.5266,-5.82593
UID_4_1_2_all-18,-132.366,-29.9406,3.30202,30.1243,2.77289,-3.9406,17.136,-0.0628399,16.2073,5.38313,6.17544
UID_4_1_3_all-20,-216.867,99.5055,-5.35556,39.0729,15.4655,14.6993,-24.8491,25.2401,-6.751,17.0772,1.77908
UID_4_20_1_all-30,-57.6207,22.8301,-1.96517,-27.4505,-14.8056,9.63615,45.6796,-25.622,17.0149,-13.2712,-7.23161
UID_4_20_2_all-7,12.6052,-131.464,0.325959,-7.23891,-2.43045,5.32802,-45.5049,-10.2755,-10.7597,-8.16884,9.84078
UID_4_20_3_all-8,-55.4099,-45.9936,15.1043,-20.7514,-22.3842,6.87526,2.37215,-7.10753,-9.5128,-0.140688,-11.9279
UID_4_20_4_all-4,24.3355,-176.457,7.18688,5.3982,12.8243,4.02132,9.16726,11.4876,-1.21499,-12.5371,14.8411
UID_4_20_5_all-9,-49.3319,-50.6198,26.6023,-31.3159,-30.5348,15.439,11.9023,6.02296,-6.84985,-7.17127,-6.37499
UID_4_20_6_all-5,-171.612,183.528,-76.1673,-26.1628,13.6236,17.742,-27.7145,-17.4433,-3.4406,-76.7497,-0.0571113
UID_4_21_1_all-6,125.094,76.8332,-98.7406,-104.948,25.1706,34.6592,-55.3642,-50.3861,32.8571,-69.1198,31.8177
UID_4_21_2_all-12,-199.239,138.706,14.1732,19.2297,19.4392,-4.67548,57.1287,4.72986,35.1697,2.28524,30.0396
UID_4_21_3_all-5,-81.67,1.4241,19.7475,10.8371,-9.54964,4.49091,10.6163,-16.4466,14.9219,8.88191,7.13918
UID_4_22_1_all-2,-179.087,78.4898,35.488,12.0617,-36.7298,-1.67862,0.325614,10.5898,2.16018,-2.36967,-3.00607
UID_4_22_2_all-22,-151.239,60.7645,40.9929,-6.29693,-42.7765,2.21467,8.60455,15.3068,-2.23853,-0.930983,-13.9451
UID_4_22_3_all-22,-71.8808,125.646,51.4029,-23.4652,-35.6736,1.66244,100.934,-19.4207,39.9875,-1.06043,25.5319
UID_4_23_1_all-17,-124.26,25.3806,18.4583,-12.5493,-10.1891,24.0458,14.0892,7.12824,-29.0877,-1.16388,-6.46571
UID_4_23_2_all-13,-164.809,131.785,48.6619,-8.36689,-44.9026,-8.43464,23.5233,11.3346,-1.16265,9.68992,-7.86281
UID_4_23_3_all-12,-64.2843,-71.8343,7.79405,29.7497,12.4919,-2.6679,16.6201,-7.52082,11.5361,1.68531,5.98736
UID_4_24_1_all-6,-114.118,-0.936108,-16.2463,30.6485,11.9405,-30.8285,-18.3816,-23.7567,-2.70319,-3.61269,0.0150596
UID_4_27_1_all-10,-100.04,-68.6351,-0.693814,27.7708,15.9203,4.79877,11.7635,10.9408,-11.165,-8.43806,3.57408
UID_4_29_1_all-7,-172.969,43.874,-17.7937,30.4683,18.5141,18.2641,18.2278,7.50311,6.88135,11.69,-1.51933
UID_4_29_2_all-13,-97.9543,-4.24645,20.2419,12.7613,0.640551,13.2891,-6.48696,16.15,-4.98283,6.21934,13.382
UID_4_29_3_all-3,-21.7217,-150.722,-4.4662,12.2285,5.86438,-7.89879,-0.809825,-15.3993,18.5543,6.18821,1.8128
UID_4_2_1_all-19,-228.419,94.1227,6.39277,44.4322,6.53823,14.7468,-3.35895,24.0511,-14.8136,16.2736,-3.44883
UID_4_2_2_all-20,-163.347,25.4325,8.62228,56.8088,33.5107,8.11137,21.9701,9.78745,-10.0469,21.3023,7.38498
UID_4_30_1_all-20,-197.781,61.5796,19.7389,33.1833,-9.1283,-4.69802,6.43285,20.3267,-7.06194,-4.82696,-0.299763
UID_4_30_2_all-7,-63.6281,-82.5279,3.34399,1.61246,1.31043,1.01345,2.72346,-2.85541,-15.3073,-5.04778,-7.37156
UID_4_31_1_all-2,-110.173,-30.5925,-13.6553,30.2216,31.5562,-3.01893,10.6842,-28.2448,21.5429,2.52249,12.2227
UID_4_31_2_all-9,-74.7205,-35.0079,10.2417,14.572,-5.00985,-9.27474,1.36782,-14.8687,12.7302,12.0574,2.21388
UID_4_31_3_all-4,32.8077,-136.366,-39.0698,-35.9359,6.86098,-19.9415,-7.66474,-23.8166,-16.6971,-26.0779,-3.30888
UID_4_31_4_all-16,-65.3967,111.503,-115.329,-13.8688,122.243,108.672,-16.7406,0.27415,35.5397,13.7417,47.0145
UID_4_31_5_all-3,-37.4341,9.54387,49.45,-68.8616,-67.0979,11.9415,6.57931,26.7093,1.67991,6.30476,9.58686
UID_4_31_6_all-25,-154.09,32.8136,36.6636,19.5234,7.07411,-13.2708,-42.1615,46.2766,-19.4654,-6.84081,21.9797
UID_4_31_7_all-3,52.0842,-163.523,20.2055,-23.9565,-18.3285,3.08285,-27.3399,-9.77717,-1.44586,6.17736,-3.01231
UID_4_32_1_all-4,-48.2417,59.4706,-110.294,15.6059,121.876,49.2103,-62.8325,-22.4683,28.4818,-20.0821,60.762
UID_4_32_2_all-5,-146.273,175.74,21.842,-52.3617,-77.2569,4.85236,88.3078,-22.6087,16.612,-19.3144,-15.5723
UID_4_33_1_all-2,26.8661,-158.516,-21.5799,-25.8109,4.58031,18.7609,-0.980856,-3.88768,9.48137,-14.3145,-3.72914
UID_4_33_2_all-3,-178.732,50.7544,23.0901,22.6642,-26.441,2.80708,8.88306,4.21506,-15.9713,-13.0568,-2.64349
UID_4_33_3_all-10,-140.095,15.7288,-5.65246,21.7301,30.115,-5.47157,8.21026,10.0212,10.8356,-2.82445,10.8589
UID_4_33_4_all-6,-39.9533,51.6793,-100.411,12.0331,119.918,46.0868,-66.1044,-21.3318,25.3179,-12.1226,62.8329
UID_4_34_1_all-2,-1.47572,-100.083,30.6391,-26.9034,-28.8066,3.75218,-30.099,-26.8877,-11.4084,15.8472,-2.41424
UID_4_35_1_all-3,-48.0216,-5.16268,-68.2731,-10.9289,52.7363,-39.2047,-22.6339,-74.0798,-36.7532,-28.6284,-0.0677843
UID_4_35_2_all-2,-11.2095,-169.718,-11.996,7.31387,4.19426,-0.25784,-3.62204,-0.565359,13.7401,-5.92119,-2.46822
UID_4_35_3_all-7,-37.4411,-98.6789,15.6706,-14.0723,-20.2412,7.17113,-6.97848,1.92911,-8.47986,-1.43856,-9.10365
UID_4_35_4_all-7,5.56736,-113.637,29.0692,-25.65,-25.2098,0.914229,-30.6139,-30.077,-10.6481,16.745,-2.07145
UID_4_36_1_all-15,-95.8755,-48.159,-13.2052,20.0945,22.4467,21.8089,10.2968,21.1762,4.62017,1.55939,12.403
UID_4_36_2_all-7,-125.008,25.223,-25.3796,15.3379,36.7066,22.5239,4.64538,-22.985,-19.0832,-19.0427,-9.60112
UID_4_36_3_all-4,-39.7654,-21.0942,30.9545,-33.8583,-59.3583,-10.5512,1.75399,-1.41096,18.1254,7.84696,-8.56856
UID_4_36_4_all-26,-70.0998,-48.3283,-19.6859,16.1007,20.452,-82.2056,1.43214,-29.94,-5.90818,14.4315,11.3123
UID_4_36_5_all-3,-87.5005,-38.4404,11.5596,20.8096,-13.6378,3.7234,14.7404,11.2749,9.9097,-18.7615,0.559686
UID_4_37_1_all-4,-71.5936,-52.5426,-35.0845,-4.10318,8.19641,17.6194,-8.63613,-10.4588,-8.99149,-30.4279,-3.80528
UID_4_37_2_all-22,-109.847,34.958,-5.6387,-18.59,-10.6669,31.4928,-62.5181,-7.25609,-20.1007,11.4665,-14.5013
UID_4_38_1_all-14,-169.928,47.7795,-47.7206,34.6943,40.5961,14.1917,-14.6635,-3.1579,2.85626,-16.5392,2.13618
UID_4_38_2_all-11,-140.574,15.4706,-0.623165,18.9098,-6.28081,12.4774,-12.1287,13.6126,0.297352,11.815,0.0980236
UID_4_39_1_all-2,-171.936,27.5827,14.6689,24.0164,-16.382,-4.98691,-4.59294,2.37411,-3.62376,8.50283,-10.2872
UID_4_39_2_all-2,-133.165,-52.4071,-6.23384,35.5077,9.87467,-4.38335,-11.2444,-7.1702,-7.84123,0.522593,-9.23779
UID_4_3_1_all-17,-160.871,26.2266,0.992173,23.6874,-12.0903,-9.86024,-3.43893,-15.6681,-0.148742,12.661,-14.1822
UID_4_3_2_all-7,14.5952,-40.3032,37.3947,-27.9078,-40.8415,8.28143,8.55883,0.163134,13.8917,4.04067,-4.80064
UID_4_3_3_all-17,-40.6996,-135.234,-22.4816,22.8442,10.3558,-4.24661,-11.3457,-16.9442,17.9981,2.18061,-6.32093
UID_4_3_4_all-26,-103.084,-39.5731,-0.778926,4.94216,-7.47007,-36.4951,20.4728,-9.04764,-17.6862,7.82107,-17.4402
UID_4_3_5_all-13,895.031,256.436,36.2123,213.814,45.1157,-9.60352,-11.343,-47.5169,-22.497,-29.2044,-4.02685
UID_4_3_6_all-42,-116.806,-24.0251,-0.564193,5.71097,-15.2793,-4.50017,-1.59988,4.73813,-3.00748,-6.70712,-3.32325
UID_4_4_1_all-5,-9.49033,-59.5742,-14.9703,-29.5627,-55.3451,-47.8066,-30.7711,-32.287,21.5783,30.5391,-34.1381
UID_4_4_2_all-5,68.3775,61.1029,-94.8574,44.2515,94.2822,13.9858,-31.7192,-29.9535,53.6552,-60.0051,16.6772
UID_4_4_3_all-16,-163.123,103.14,36.8562,29.5522,-19.2317,-28.4109,-0.865148,-20.479,15.9902,48.8479,-12.2462
UID_4_4_4_all-7,28.1331,-66.2886,-3.78876,-12.3385,-10.9253,-6.54896,2.9676,-23.7088,30.4966,-19.1811,10.518
UID_4_4_5_all-2,46.8928,-143.392,-11.1798,-30.909,9.64948,33.7663,-13.7438,-3.28093,-5.53834,4.72661,4.92034
UID_4_4_6_all-3,-0.655253,11.9402,45.5831,-18.6615,-35.323,19.2022,-9.60368,-11.5304,16.7244,16.0632,7.81784
UID_4_4_7_all-7,-16.5758,-152.839,-9.50937,11.1677,9.72698,4.5116,1.45847,2.62919,4.0794,-11.9727,5.47194
UID_4_4_8_all-7,-44.4382,-54.4596,0.962683,-26.8253,-17.7106,-18.6359,-6.81599,-28.0805,-23.9342,-4.42719,-16.7018
UID_4_5_1_all-8,-45.0992,-26.528,19.0337,-24.4367,-15.0961,25.0468,28.3929,16.4104,-7.1069,9.28148,3.14272
UID_4_5_2_all-23,-221.314,43.4506,10.5816,53.3013,34.8422,-22.5067,-9.45181,-3.16989,-17.7684,20.7621,-5.88263
UID_4_5_3_all-20,-107.758,-33.6841,-27.8545,11.5758,3.30552,-56.3951,16.6062,-24.7772,-33.8003,30.7094,-17.787
UID_4_6_1_all-6,-37.5276,-75.8592,16.7813,-7.76952,-8.64277,-1.19299,10.9761,8.8661,-1.35135,-23.6077,13.2218
UID_4_7_1_all-26,-79.2616,-78.5756,12.5821,25.7941,15.785,-1.21049,-4.03646,-7.82801,-15.6532,2.34855,-7.23337
UID_4_8_1_all-10,-72.138,-58.6827,2.2186,34.1816,32.6504,0.874197,-3.44832,-12.8914,-0.573297,18.0795,9.06519
UID_4_8_2_all-14,-97.4374,-26.9547,18.7823,29.7334,3.05223,-21.7573,-21.0509,-21.6492,-3.59212,12.4996,0.84188
UID_4_8_3_all-22,-148.042,38.7634,51.1167,25.5726,-3.92613,-7.31824,-7.427,-38.7993,9.52244,25.0815,-4.96068
UID_4_9_1_all-11,-121.431,-53.5201,0.275654,30.6954,5.12933,1.04283,-4.74666,10.0781,-5.21768,0.759551,-1.98069
UID_4_9_2_all-4,48.4328,-146.501,21.7727,-41.037,-29.821,14.2366,2.98448,12.3717,3.44668,-7.42878,-1.95455
UID_4_9_3_all-11,-43.7964,-97.7645,3.64376,40.0207,28.6439,7.52368,38.0963,-1.77173,13.2003,-11.3149,22.1884
UID_4_9_4_all-10,-90.1945,1.109,-7.57164,-1.43334,6.4529,16.1003,15.8052,-17.5364,-3.62895,-6.82856,-4.65083
UID_4_9_5_all-2,69.0442,-174.189,-42.3116,-29.3486,35.3613,24.532,-6.08216,-14.5056,-0.210813,-16.6369,5.51055
UID_4_9_6_all-14,-90.1388,-58.4269,3.69197,35.9908,-1.37054,4.04794,21.9464,0.0773242,2.27643,3.41695,-10.0351
UID_4_9_7_all-7,-3.71849,-95.2328,-28.1945,-42.616,6.45858,-7.55623,-32.2012,-36.6334,14.5463,-29.2775,-20.4252
UID_50_10_1_all-32,-195,91.6014,2.15742,17.8331,9.29991,-20.0594,6.35652,-42.7127,-12.0147,11.7678,-13.5572
UID_50_10_2_all-16,-119.407,12.4184,30.8268,24.1519,-16.5088,-7.24221,-13.3715,-5.59589,5.16331,9.62029,4.96033
UID_50_10_3_all-26,-142.21,30.0877,-17.8071,18.0119,8.96244,-2.40947,-1.00284,-6.70192,5.80078,-18.8331,-1.36442
UID_50_10_4_all-26,-124.782,-16.5715,5.14507,39.8371,15.7625,-7.2718,-1.01734,6.61361,5.07489,6.70847,3.37861
UID_50_10_5_all-30,-141.22,28.5666,14.3797,39.4852,-19.7914,20.8562,16.4356,22.2588,-17.7984,-1.1321,-24.8899
UID_50_11_10_all-28,-167.359,158.741,69.5365,11.7114,-31.4846,15.673,-38.1409,-13.2846,-7.99998,42.3167,6.51368
UID_50_11_11_all-9,-40.6087,-126.29,-9.77323,14.779,17.0926,-8.00702,0.206518,-25.8317,-6.60712,6.52402,-9.97344
UID_50_11_1_all-21,355.594,-344.898,36.2408,-63.5168,65.0519,-142.463,-16.486,-27.496,37.848,65.9454,-4.43413
UID_50_11_2_all-3,-10.189,-132.27,7.55097,-6.47211,2.95317,11.4713,-7.18284,14.3311,-3.06078,3.53204,6.54106
UID_50_11_3_all-18,733.691,-105.327,201.125,30.6867,362.338,-121.095,56.3214,-11.0911,-164.674,84.233,-35.1513
UID_50_11_4_all-20,-119.87,-41.9884,-11.3196,32.3964,18.8775,-7.13886,5.76658,-3.10208,-11.8682,-10.602,1.886
UID_50_11_5_all-22,-16.7087,126.065,-31.2843,-110.044,-35.9772,-41.224,20.6189,-19.9762,-37.5592,-9.89355,-11.0176
UID_50_11_6_all-22,-44.7782,-62.5515,22.8416,0.172644,0.124124,15.902,-11.6062,11.93,-10.1473,21.3897,-3.60357
UID_50_11_7_all-25,-31.4248,20.12,39.5372,-5.94148,-20.8955,31.8719,27.7271,33.0694,7.04411,18.7479,-7.26623
UID_50_11_8_all-25,-61.5629,-48.7227,18.1955,10.2945,-3.12778,-18.8099,-4.21675,-16.0666,-6.08405,9.71399,-5.34119
UID_50_11_9_all-15,-119.109,-17.6408,27.8183,9.7474,-25.1897,4.87434,-1.13206,1.33456,-4.5727,-16.0515,-8.99769
UID_50_12_1_all-12,-71.133,-108.137,-8.43191,19.8284,11.2818,5.30179,-11.4057,8.96731,-9.71803,0.0179069,-1.56471
UID_50_12_2_all-11,725.008,55.9821,-51.5443,-90.5325,223.836,-138.741,139.505,107.166,-246.859,136.45,34.178
UID_50_12_3_all-16,-102.075,-9.21943,-34.2838,-1.74484,20.599,-44.1958,-26.2691,-28.8617,-20.7408,-10.2841,0.180308
UID_50_12_4_all-19,-78.2895,-18.0076,16.0263,21.1553,11.1822,-3.2354,4.24075,-2.87539,17.2683,15.0495,17.9134
UID_50_12_5_all-11,572.491,203.562,-242.394,-165.73,75.8692,-21.3768,40.527,23.2932,12.9357,15.3779,-8.98846
UID_50_12_6_all-19,-107.767,-38.2815,-0.203419,16.9347,8.25603,-37.0135,14.7624,-12.9958,6.82694,6.97235,4.46378
UID_50_12_7_all-16,-144.004,20.0794,-1.15278,33.1674,3.46888,-1.93217,-5.44499,-3.13868,12.5363,6.44837,4.13727
UID_50_13_1_all-7,799.77,218.223,-9.28455,127.296,-115.137,-41.2516,-69.0798,-35.3463,-28.4567,-3.83121,11.4118
UID_50_13_2_all-22,-125.419,-3.84306,19.4063,36.911,5.33552,-6.47513,3.30665,4.86469,7.82225,5.38526,8.43996
UID_50_13_3_all-14,871.171,134.538,-10.832,158.594,17.417,31.5814,39.8583,-37.0222,-20.0578,15.1582,5.88999
