Contour,Mode 1 (normalized),Mode 2 (normalized),Mode 3 (normalized),Mode 4 (normalized),Mode 5 (normalized),Mode 6 (normalized),Mode 7 (normalized),Mode 8 (normalized),Mode 9 (normalized),Mode 10 (normalized),Mode 11 (normalized)
UID_48_13_4_all-16,-0.288706,-0.676329,0.0627038,0.579263,0.0559511,0.127695,0.43733,0.471517,0.0439398,-0.307852,0.161344
UID_48_13_5_all-14,-0.555935,-0.106742,-0.0893288,0.597129,0.134957,-0.184194,0.176777,-0.385536,0.322791,0.125996,-0.261697
UID_48_13_6_all-2,-0.33986,-0.248814,0.379722,0.0352971,-0.347627,-0.169912,-0.524583,-0.0705424,0.0800631,0.0754795,-0.212234
UID_48_14_1_all-34,-0.574734,0.07164,0.187354,0.231192,-0.0596997,0.304432,0.526583,0.522111,-0.622322,-0.217502,-0.005118
UID_48_14_2_all-20,-0.415028,-0.563391,0.0227614,0.407624,0.113158,0.09736,0.23672,0.146168,-0.247735,-0.416985,-0.0137396
UID_48_14_3_all-16,-0.563406,0.295203,-0.170813,0.861281,0.360203,0.50393,-0.503645,0.0670289,-0.144743,0.524359,0.49733
UID_48_14_4_all-17,-0.242108,-0.112597,0.508539,-0.220649,-0.853881,0.118887,0.0976615,0.379412,0.376523,-0.165791,0.246341
UID_48_14_5_all-22,-0.438831,-0.171859,0.096142,0.641586,-0.00300527,-1.29901,-0.11403,-1.04039,0.80968,1.27677,-0.185565
UID_48_14_6_all-10,-0.464641,-0.550481,-0.168079,0.457951,0.13959,-0.0698763,0.00594613,-0.184769,-0.0818619,0.310879,-0.285428
UID_48_15_1_all-20,-0.582124,1.0395,-0.0630458,0.952109,-0.387512,0.0839105,-0.748256,-1.12267,0.429426,0.838678,-0.217264
UID_48_15_2_all-26,-0.644601,0.0325472,-0.00357161,0.429553,-0.243429,-0.00130065,0.400927,0.182516,-0.0659296,0.0765543,-0.544422
UID_48_15_3_all-15,-0.626313,0.553227,0.675893,0.248674,-0.847604,-0.00611023,0.490038,-0.181133,0.488831,0.294164,0.27591
UID_48_15_4_all-14,-0.101101,-0.984845,0.0513612,-0.122514,-0.166851,0.199521,-0.0426656,0.141036,-0.116178,-0.060276,-0.145819
UID_48_15_5_all-21,-0.556691,0.056109,0.149597,0.294697,0.0576985,-0.118326,0.539464,-0.0164252,-0.0892759,0.00583528,-0.0103096
UID_48_15_6_all-23,-0.579737,0.0759554,0.182314,0.249953,-0.0248948,0.232989,0.52341,0.480424,-0.558988,-0.188594,0.0270016
UID_48_15_7_all-4,-0.435431,-0.500511,-0.000439583,0.455134,-0.0501583,-0.0383322,0.203116,0.233664,0.316477,-0.316538,0.12592
UID_48_16_1_all-19,-0.186948,-0.572546,0.281691,0.15482,0.0674414,0.173346,-0.301182,0.224778,0.0580723,0.381521,0.730476
UID_48_16_2_all-20,-0.853007,0.957786,0.409191,0.349307,-0.193389,0.313432,0.299901,1.30421,-1.25114,0.37636,-0.408014
UID_48_16_3_all-36,-0.770163,0.982222,0.00991375,0.37439,0.347202,0.343084,1.42007,-0.48227,0.566198,0.256862,0.0042469
UID_48_16_4_all-31,-0.554948,-0.145393,0.399819,0.23403,-0.167225,-0.0419637,0.242256,-0.410883,0.370689,-0.0124683,-0.624004
UID_48_16_5_all-18,-0.491627,-0.371627,-0.0108843,0.488241,0.20664,-0.597977,0.0297239,-0.356504,0.0543527,0.498328,-0.177887
UID_48_17_1_all-3,-0.30092,-0.828218,-0.105873,0.18905,-0.013007,-0.0330984,-0.174769,-0.0291117,-0.0633498,-0.0748284,-0.244817
UID_48_17_2_all-5,-0.150694,-0.975541,-0.0488468,0.141163,-0.0140642,-0.145131,0.189365,-0.327085,0.599428,0.228481,0.106354
UID_48_17_3_all-4,-0.422015,0.278366,-0.886881,0.0368926,0.709108,-0.5071,-0.668602,-0.431867,0.190016,-1.27556,1.32488
UID_48_17_4_all-5,-0.189313,-0.913669,-0.0405688,0.311882,0.303244,0.197065,-0.330265,0.382311,0.0188867,0.371636,0.483625
UID_48_17_5_all-21,-0.363427,-0.54467,-0.192668,0.406851,0.162643,0.131877,0.0259044,-0.0893082,0.365376,0.28605,-0.41452
UID_48_17_6_all-22,-0.437194,0.994812,-0.482468,-0.704454,-0.453884,-0.114235,0.0975844,-1.38685,0.467073,-0.86594,-0.998104
UID_48_18_1_all-21,-0.267201,1.71632,-0.358237,-2.72789,0.299122,-1.39154,1.22359,0.927107,-0.44351,0.0212534,1.76217
UID_48_18_2_all-15,-0.906357,0.535268,0.0906389,1.17143,0.765199,-0.0392511,0.484204,0.462945,-0.235763,0.660416,0.337823
UID_48_18_3_all-13,-0.250079,-0.843576,0.0341245,0.171126,-0.00336874,0.000137137,0.142136,0.144067,0.206352,0.119084,0.0693289
UID_48_18_4_all-18,-0.410361,-0.0836071,0.331021,0.153577,-0.0201104,0.350834,-0.459002,0.0791481,-0.248627,1.27368,0.0838517
UID_48_18_5_all-3,-0.352522,-0.0874796,0.171036,0.076543,-0.213467,-0.26976,0.267115,-0.417713,0.285266,0.300129,-0.134312
UID_48_18_6_all-22,-0.584034,0.586602,0.440337,0.37996,-0.0517789,-0.424651,-0.931788,-0.943936,-1.02832,0.0701937,-0.415646
UID_48_18_7_all-20,-0.610744,-0.163653,0.0277453,0.755998,0.170252,-0.170354,0.372538,0.162151,0.278361,-0.445391,0.408631
UID_48_18_8_all-2,2.32208,2.26559,1.39133,1.95309,1.42926,5.06361,0.969664,-0.846753,1.61074,-2.74535,-2.24457
UID_48_19_1_all-3,-0.0549224,1.22708,-0.388685,-1.74099,2.05209,3.22488,0.700185,-3.47287,2.97775,-1.40052,4.86926
UID_48_19_2_all-30,-0.255886,-0.521007,0.119977,0.406052,0.481028,0.293778,0.581175,0.122175,0.201745,0.290588,0.448326
UID_48_19_3_all-34,-0.72119,0.387391,0.132241,0.563782,0.228659,0.148661,-0.162125,0.602563,-0.320487,0.479476,0.202955
UID_48_19_4_all-19,-0.747153,0.585113,0.257179,0.509684,-0.0633074,0.219223,0.0514393,0.616593,-0.45641,0.269628,-0.22887
UID_48_19_5_all-17,-0.886808,0.936158,-0.843243,1.17965,-0.052963,-2.22647,-0.525658,0.0231467,-0.392109,-1.62623,-0.234429
UID_48_19_6_all-20,-0.304792,-0.585554,0.0645834,0.105584,0.0128786,-0.196127,0.162558,-0.447926,0.327384,0.539689,-0.309514
UID_48_19_7_all-19,-0.113943,-0.503776,0.0166266,-0.527587,0.150631,0.84957,0.776889,0.363399,-0.257816,-0.110662,0.209252
UID_48_19_8_all-14,-0.495094,-0.440377,0.0470235,0.705622,0.209958,-0.108467,0.453928,0.0545045,-0.139702,-0.484863,0.330005
UID_48_1_1_all-20,-0.382116,0.195438,-0.0108403,0.00122758,-0.106134,0.350985,-0.75511,0.290522,0.253777,-0.609925,-0.0707695
UID_48_1_2_all-12,-0.333945,-0.600992,0.000284416,0.288819,0.0256595,-0.0879837,-0.12063,-0.15623,-0.109755,-0.0585939,-0.182685
UID_48_20_10_all-22,-0.688429,0.329366,0.126172,0.575269,0.224539,0.152988,-0.102592,0.596147,-0.32616,0.474255,0.207553
UID_48_20_11_all-24,-0.875653,1.00964,-1.01936,1.07094,-0.0547017,-2.04465,-0.481015,-0.205616,-0.423411,-1.82488,-0.111765
UID_48_20_12_all-28,-0.554512,0.10685,0.188382,0.219536,-0.3565,-0.526693,0.681206,0.15002,0.92575,0.16139,0.337214
UID_48_20_1_all-9,-0.231899,-0.863811,-0.0233646,0.216254,0.133988,0.0892413,-0.278553,-0.0414568,-0.24337,0.144302,-0.138434
UID_48_20_2_all-16,-0.195452,-0.766623,0.141938,0.36617,-0.0128511,0.00103328,0.169909,0.101517,0.408849,-0.348306,0.474182
UID_48_20_3_all-4,-0.118328,0.519616,-0.292909,-1.19786,0.995989,1.32756,0.344576,-0.50533,0.631535,-1.26548,1.15577
UID_48_20_4_all-3,-0.228066,-0.721331,0.159735,0.245051,-0.0562833,-0.138333,-0.217407,0.0497424,0.49388,0.141341,0.338542
UID_48_20_5_all-17,-0.178257,-0.660045,-0.268887,-0.293635,-0.63444,0.022233,-0.260095,0.209262,1.0233,-0.379875,-0.645415
UID_48_20_6_all-25,-0.668396,0.0410809,-0.0142858,0.69436,0.14092,-0.123018,0.39373,-0.00841807,0.557398,0.438174,-0.0196328
UID_48_20_7_all-10,-0.260169,-0.48272,0.126279,0.371183,0.467494,0.353765,0.644406,0.159102,0.186934,0.264565,0.420068
UID_48_20_8_all-25,-0.234049,-0.275905,-0.617641,-0.125928,0.204673,-1.16124,-1.00002,-1.23805,-1.21964,-0.503877,-0.302886
UID_48_20_9_all-4,0.0298375,-1.24938,0.021124,-0.242432,-0.15079,-0.15713,-0.109536,-0.125088,0.263488,0.350506,0.0319711
UID_48_21_1_all-15,3.17725,0.862098,0.810246,1.81769,-0.772125,0.839746,0.602812,0.682485,-0.235091,-1.61407,-1.30445
UID_48_21_2_all-5,-0.0299382,0.218923,0.453623,-1.0622,-1.37223,0.0908662,-0.00200858,-0.146017,0.455697,-0.160054,-0.698926
UID_48_21_3_all-16,-0.846949,0.952359,0.41372,0.38206,-0.206458,0.371023,0.192144,1.28921,-1.26694,0.464559,-0.42651
UID_48_21_4_all-16,-0.716466,0.0931511,0.0365742,0.686745,0.131868,-0.209238,0.416101,-0.131999,0.455386,0.360652,-0.0061413
UID_48_21_5_all-26,-0.572671,-0.0764356,0.377681,0.260951,-0.155449,-0.0535502,0.305576,-0.394303,0.383058,-0.00222981,-0.550513
UID_48_21_6_all-16,-0.286876,-0.190389,-0.582663,-0.136362,0.139656,-1.14589,-0.843989,-1.20796,-1.15869,-0.50784,-0.39408
UID_48_21_7_all-20,-0.514018,-0.327501,-0.0248642,0.461825,0.216219,-0.746603,0.0467823,-0.319261,0.00897581,0.516656,-0.101148
UID_48_21_8_all-15,-0.585516,0.184679,0.0166785,0.190855,0.126536,0.502217,0.834274,0.366427,-0.564642,-0.659554,0.0573721
UID_48_22_1_all-33,2.95695,-0.124438,-2.64045,1.92707,-3.24462,-3.61459,3.36743,0.79785,0.0825768,-1.4289,-0.583277
UID_48_22_2_all-21,-0.200186,-0.535049,0.161128,0.288003,0.550502,0.449098,0.530287,0.438923,-0.333092,0.245747,0.779642
UID_48_22_3_all-14,-0.183568,-0.362671,0.191466,-0.230594,-0.320293,-0.175501,0.694674,-0.21759,0.266633,0.163021,-0.0675809
UID_48_22_4_all-7,-0.0482754,-0.360881,0.554924,-0.466721,-0.741607,0.29845,-0.670609,-0.106532,-0.00153692,0.561124,-0.238785
UID_48_22_5_all-33,-0.730335,0.569975,0.315891,0.275779,-0.116455,-0.942914,0.923648,-0.281752,0.939229,0.624878,0.363846
UID_48_22_6_all-36,-0.70541,0.3403,-0.301884,0.902748,0.450871,0.0352271,-0.231035,-1.22341,-0.754341,-0.962145,0.950707
UID_48_23_1_all-23,-0.570658,-0.189334,-0.279836,0.709789,0.541718,0.360878,0.450131,0.617801,0.54114,0.679485,0.187455
UID_48_23_2_all-15,-0.276201,-0.734946,-0.100858,0.212343,0.00905994,0.126267,-0.330662,0.122918,0.594961,0.591942,0.231838
UID_48_23_3_all-32,-0.709466,0.574911,0.36591,0.223843,-0.161152,-0.959805,0.796116,-0.280584,0.974274,0.688496,0.346445
UID_48_23_4_all-43,-0.670546,0.33137,-0.308194,0.852017,0.474533,-0.0215194,-0.337516,-1.16278,-0.634153,-0.981675,0.891477
UID_48_23_5_all-34,0.906162,3.15577,-1.01822,-2.37742,1.97517,2.32198,-1.76847,-0.413814,2.641,1.21832,1.34163
UID_48_23_6_all-20,-0.581631,-0.339177,-0.0276175,0.621554,0.182695,-0.0974252,-0.142245,0.059965,-0.274669,-0.0414379,-0.098992
UID_48_23_7_all-24,-0.408171,-0.297479,0.110595,0.106775,-0.321281,0.263363,-0.143398,0.486742,-0.191501,-0.0790714,-0.673501
UID_48_24_1_all-27,-0.663135,0.743953,0.573309,-0.129149,-0.761805,0.292914,-0.107232,0.201423,-0.436227,-0.0820582,-0.883022
UID_48_24_2_all-16,-0.329482,-0.74494,-0.0719673,0.376697,0.0706076,0.0428015,-0.180329,0.0963656,-0.00298501,-0.388803,0.0578637
UID_48_24_3_all-15,-0.500039,-0.00668751,-0.0911509,0.407546,0.383708,-0.137409,-0.483708,-0.0861164,-0.206653,0.0769257,0.405375
UID_48_24_4_all-25,-0.497839,-0.211556,0.318507,0.266078,0.00312211,-0.878539,0.418519,0.062847,1.34359,0.223634,0.310114
UID_48_24_5_all-22,-0.474494,0.177698,0.494713,0.165933,-0.0776997,-0.0337821,-0.0365762,0.472488,-0.174038,0.0610739,0.411458
UID_48_24_6_all-2,-0.780533,0.770555,0.343415,0.191632,-0.573025,0.105596,-0.330443,0.286575,-0.288821,0.489135,-0.693804
UID_48_24_7_all-30,-0.318698,-0.250508,0.461763,-0.27109,-0.418248,0.477554,-0.599783,0.420205,-0.833384,0.545183,-0.00963153
UID_48_25_10_all-8,-0.51853,0.0170921,0.288272,0.236425,-0.247753,0.298717,0.680993,0.298108,-0.745587,-0.586388,-0.304366
UID_48_25_1_all-21,-0.662004,0.695789,0.566268,-0.118491,-0.766842,0.205018,0.0401104,0.147762,-0.497084,-0.178252,-0.897608
UID_48_25_2_all-17,-0.325521,-0.748061,-0.096818,0.382521,0.120303,0.115022,-0.197066,0.157432,0.0387495,-0.347382,0.00484087
UID_48_25_3_all-10,3.10587,1.43897,0.524069,1.31592,-1.43301,-0.143768,-1.52694,-1.10839,1.99516,-0.440235,-0.96191
UID_48_25_4_all-5,-0.311727,-0.512903,0.154493,0.054111,-0.0555429,-0.0696113,0.245314,0.290845,0.214672,-0.197286,0.331864
UID_48_25_5_all-4,-0.136216,-0.190121,-0.345476,-0.87654,-0.7586,1.5345,0.920693,2.67791,0.538594,0.334673,-0.418682
UID_48_25_6_all-4,-0.135376,-1.0613,0.00347968,0.121485,-0.0685218,0.0532253,-0.147374,0.0611952,0.304759,-0.261442,0.171166
UID_48_25_7_all-24,-0.619278,0.800581,0.53229,-0.51549,-1.02523,0.0779115,0.447134,0.0371262,-0.205483,0.387572,-1.11073
UID_48_25_8_all-3,-0.763274,0.74316,0.348173,0.191654,-0.597426,0.0442015,-0.328986,0.219393,-0.322828,0.457386,-0.622974
UID_48_25_9_all-21,-0.338494,-0.231673,0.411083,-0.332437,-0.537073,0.146256,-0.447729,-0.385063,-0.37279,-0.246766,-1.12549
UID_48_26_1_all-28,-0.364182,-0.0177643,0.220579,0.278945,-0.0177636,0.190347,1.41578,0.387843,0.0171031,-1.25075,1.16488
UID_48_26_2_all-22,-0.489146,0.0482268,0.0733118,0.183716,-0.515839,-0.305283,0.101385,-0.496173,0.602695,0.488783,-0.426863
UID_48_26_3_all-36,-0.145645,-0.659036,0.193858,0.569267,0.188349,-0.679381,0.548448,-0.620425,1.18334,0.492409,0.742919
UID_48_26_4_all-15,-0.430107,0.330326,-0.0283967,-0.10962,0.405253,0.139268,0.274139,-0.478098,-0.66608,-2.02504,-0.101422
UID_48_26_5_all-8,-0.147423,-0.467204,0.190743,0.353586,0.213545,-0.633346,0.153967,-0.704182,0.842314,0.904079,0.496805
UID_48_26_6_all-13,-0.303852,-0.614649,-0.0311787,-0.125096,-0.308384,0.24571,0.0518692,-0.136087,0.003629,0.348386,-0.735031
UID_48_26_7_all-16,-0.467414,-0.0614237,0.00971155,0.246025,-0.272226,0.564747,1.18522,0.355945,0.296918,0.971876,-1.30639
UID_48_27_1_all-7,0.158267,1.36378,0.577402,-2.6832,-0.274667,-0.990043,2.23967,-1.1253,0.845298,1.13602,0.805616
UID_48_27_2_all-2,-0.151329,0.803586,1.47734,-1.87028,-0.455557,-0.222612,-1.2409,2.1652,0.355584,-0.0920681,0.451964
UID_48_27_3_all-2,0.0778726,-0.682956,0.189245,-0.660269,-0.353242,0.402052,0.999968,-0.284508,0.0486147,-0.663213,-0.27825
UID_48_27_4_all-4,-0.0568329,-1.05801,-0.267908,-0.124184,-0.123184,0.323942,-0.612812,0.0841148,0.620352,-0.0940634,-0.025555
UID_48_27_5_all-20,0.247336,2.42364,0.61286,-3.36897,0.329766,0.976322,-0.325815,1.15342,1.06775,-1.2923,1.32797
UID_48_27_6_all-23,-0.48197,-0.396887,0.0711677,0.65756,0.107261,-0.127154,0.279988,0.0761855,-0.0216306,-0.527866,0.267934
UID_48_27_7_all-6,-0.290807,-0.82166,-0.0770948,0.17932,-0.0566886,0.0462687,0.0799373,-0.115463,0.271173,0.0765077,-0.29998
UID_48_27_8_all-23,-0.240157,-0.61642,-0.455381,0.15178,0.269055,-0.566553,-0.816351,-0.877318,-0.328468,-0.162424,-0.185634
UID_48_27_9_all-3,-0.016609,-0.903325,0.219866,-0.373755,-0.164153,0.332697,0.324273,0.354191,-0.212994,-0.590179,0.292712
UID_48_28_10_all-40,-0.64395,1.45041,0.740866,0.0949083,-0.868488,-0.553238,-1.34053,-0.56203,0.294957,1.65591,-0.40315
UID_48_28_11_all-24,-0.421906,-0.257542,0.332613,0.46889,-0.120139,-0.0563241,0.492341,0.475831,0.250218,-0.822201,0.774775
UID_48_28_1_all-23,-0.0917787,-0.558929,-0.322061,-0.390645,-0.215363,0.0608593,0.16498,-1.22347,0.121692,0.097265,-0.519144
UID_48_28_2_all-43,-0.294584,-0.55865,-0.175858,0.396509,0.56073,-0.291617,0.0638996,-0.207873,0.287346,-0.223969,0.511045
UID_48_28_3_all-21,0.123319,0.239343,0.728027,-1.12113,-1.0434,0.461425,1.35369,0.0438934,1.03484,-0.241603,0.567041
UID_48_28_4_all-13,-0.299597,0.0231767,-1.02319,-0.624797,0.746097,0.755005,-0.925663,0.809721,-0.0615532,-0.405028,1.05348
UID_48_28_5_all-15,-0.0737242,-0.88018,0.000238355,-0.268644,-0.150054,0.27981,-0.722768,1.22318,0.55356,-0.468747,0.15191
UID_48_28_6_all-15,-0.732605,0.331632,0.046964,0.265305,-0.209757,0.145933,-0.185935,0.350291,-0.544005,0.0128809,-0.505349
UID_48_28_7_all-3,-0.161535,-0.416684,0.445513,-0.571466,0.174868,0.842273,0.631343,1.59569,-0.885628,-0.219469,0.170251
UID_48_28_8_all-25,-0.0992228,-0.637541,0.317934,-0.157862,-0.00286421,-0.49414,0.330396,0.022218,0.880831,1.27582,0.491407
UID_48_28_9_all-29,-0.209471,0.532496,-0.803989,0.673082,1.76396,-0.322528,1.33012,-1.90634,0.416448,-0.49445,0.863996
UID_48_29_10_all-13,-0.287835,-0.785695,-0.0836761,0.191901,-0.0827945,0.0335211,0.0917141,-0.0438645,0.305415,0.117532,-0.304964
UID_48_29_11_all-17,-0.268005,-0.579111,-0.467134,0.135156,0.282872,-0.459357,-0.815324,-0.896515,-0.439662,-0.271241,-0.141517
UID_48_29_1_all-4,0.0659078,-1.55691,-0.13362,-0.175309,-0.023681,0.225567,-0.0883554,0.0359425,0.0965891,-0.141283,-0.134215
UID_48_29_2_all-10,-0.0626868,-0.844527,0.154124,-0.170639,-0.264344,0.0808092,0.00372634,-0.183454,0.2637,0.153468,-0.0223718
UID_48_29_3_all-5,-0.0473375,-0.224119,0.130331,-0.755389,0.228135,-0.196326,-0.303937,-0.973663,-1.15717,0.0517099,-0.542322
UID_48_29_4_all-5,-0.0958743,0.802621,1.36798,-1.84189,-0.27643,-0.0658993,-1.42507,1.94057,0.201369,-0.0515301,0.460814
UID_48_29_5_all-5,0.0798074,-0.688656,0.166418,-0.658359,-0.356471,0.482129,0.947136,-0.300838,0.0586396,-0.629093,-0.297965
UID_48_29_6_all-3,-0.0707959,-1.13802,-0.150318,-0.170305,-0.0919329,0.357254,-0.274961,-0.0744171,0.39995,0.392702,-0.0638356
UID_48_29_7_all-16,-0.308773,-0.45861,0.164925,0.251234,-0.114099,-0.0397868,-0.203227,0.0609012,0.249482,0.199071,0.161134
UID_48_29_8_all-25,-0.491259,-0.370846,0.0589081,0.742183,0.133415,-0.0717388,0.354914,0.111552,-0.00757303,-0.529314,0.285057
UID_48_29_9_all-4,-0.123875,-0.995959,0.0444302,-0.162189,-0.123677,0.0713722,0.163711,0.133409,-0.289474,-0.0473785,-0.262183
UID_48_2_10_all-11,-0.520463,-0.24656,0.0773939,0.783522,0.41698,-0.107288,0.0289458,-0.0873139,0.045926,0.133744,0.463969
UID_48_2_11_all-3,-0.5061,-0.376832,-0.0943866,0.517505,0.230291,-0.0948777,0.0392774,0.012368,0.0244182,-0.0458646,-0.0735687
UID_48_2_1_all-26,-0.727344,0.644089,0.361384,0.583336,-0.0072229,0.00561919,-0.36197,0.512765,-0.395056,0.178258,0.228894
UID_48_2_2_all-2,2.22334,-5.75341,-0.150265,-2.42624,-0.423895,0.923782,-0.737145,-0.0475195,0.669826,-0.561558,0.400803
UID_48_2_3_all-20,-0.404175,0.172342,0.553123,0.0600075,-0.186593,0.158922,-0.737878,0.298301,-0.147723,0.976325,0.032376
UID_48_2_4_all-4,-0.316483,-0.757053,0.0365369,0.28246,0.0414791,-0.0281739,-0.182008,0.23703,-0.037473,-0.255217,0.0374012
UID_48_2_5_all-7,-0.136052,-0.719858,0.0915789,-0.0480774,-0.189318,-0.0146807,0.67996,-0.148986,0.511781,0.00257197,0.108691
UID_48_2_6_all-8,-0.546675,0.38006,0.382112,0.698703,0.275969,0.0429277,-0.462815,0.171848,-0.0717152,0.750676,0.860664
UID_48_2_7_all-28,-0.704357,0.112297,-0.0538427,0.61146,0.244679,-0.437434,-0.424488,-0.15261,-0.220493,0.441322,-0.153534
UID_48_2_8_all-22,-0.898298,0.542501,0.0361157,0.909055,0.235964,-0.467919,-0.686943,-0.179456,-0.768799,0.114899,-0.0291782
UID_48_2_9_all-10,-0.851009,0.430015,-0.198139,0.663584,0.27736,0.122396,0.336754,0.00427217,-0.305808,-0.156539,-0.32869
UID_48_30_10_all-33,-0.298533,-0.432913,0.172952,0.065711,-0.0534357,0.285509,0.0386784,0.197779,-0.409883,0.0835242,-0.221942
UID_48_30_1_all-5,-0.241626,-0.652188,-0.00523402,0.625687,0.343801,0.572166,1.17675,0.849724,0.0688656,-0.474091,0.53098
UID_48_30_2_all-12,-0.430117,-0.376118,0.073947,0.20714,-0.122665,0.0981328,-0.187738,0.322387,-0.193361,-0.321338,-0.277182
UID_48_30_3_all-13,-0.161164,-0.3587,0.166926,-0.350473,-0.125492,0.465753,1.18046,0.187245,-0.0779634,-0.0296991,0.102871
UID_48_30_4_all-28,-0.47932,-0.301228,-0.0335525,0.593084,0.00103,0.0756985,-0.145316,0.140897,-0.0589632,0.187608,-0.309757
UID_48_30_5_all-15,-0.194689,-0.806581,-0.0407678,0.186777,0.301801,0.229274,0.104432,0.113553,0.380133,0.2721,0.533776
UID_48_30_6_all-11,-0.155351,-1.08542,-0.0643946,0.207067,0.0943455,0.0874399,-0.0836106,0.143312,0.202354,-0.0612888,0.194922
UID_48_30_7_all-2,0.0574171,-1.51937,-0.0358282,0.0351327,0.0611497,0.177631,0.145444,0.266491,0.0383883,-0.426754,0.0380949
UID_48_30_8_all-31,-0.489114,-0.160966,0.0789913,0.191093,-0.144186,0.109065,-0.0317485,0.305373,-0.211147,0.00116415,-0.2158
UID_48_30_9_all-3,-0.0089784,-0.284013,0.381222,-0.7688,-0.673176,0.422684,1.48083,0.0905649,-0.347998,0.233617,-0.922812
UID_48_31_1_all-6,0.302758,1.95826,-0.48107,-2.7072,1.9454,1.66001,-3.09172,1.34168,0.817316,-1.24896,2.9747
UID_48_31_2_all-2,0.281581,1.92612,1.06094,-2.90129,-1.925,1.28325,0.250913,1.20432,0.815907,1.42887,0.381211
UID_48_31_3_all-2,-0.258117,1.55116,-1.02328,-2.25632,-0.544606,-0.236937,-0.155009,-0.684762,-0.647863,-0.979959,-1.22124
UID_48_31_4_all-2,-0.17232,-0.89796,-0.090684,-0.015381,-0.101334,-0.136564,-0.237778,-0.0735875,-0.179737,-0.469557,-0.238397
UID_48_31_5_all-25,-0.496569,0.00736312,-0.167124,0.545686,0.496351,-0.0304739,-0.413038,-0.443379,0.0759954,0.463139,0.248236
UID_48_31_6_all-8,-0.311139,-0.339515,0.398392,0.113211,-0.401021,0.429352,0.332154,-0.1343,-0.618311,0.1339,-0.308657
UID_48_31_7_all-5,0.711742,2.62723,0.476475,-2.022,2.02472,4.32814,-2.4889,0.168891,5.35359,6.08872,2.49251
UID_48_31_8_all-3,-0.133256,-0.969711,-0.0456116,0.257696,-0.00964869,0.329807,0.62949,0.30673,-0.17917,-0.324129,-0.288425
UID_48_31_9_all-5,-0.253951,-0.698002,0.256715,0.215961,-0.105432,-0.426922,0.394779,-0.428976,1.09229,0.399037,0.470242
UID_48_32_1_all-8,-0.501788,0.983361,-0.177326,1.63865,1.69454,0.658942,0.12871,0.413921,-0.966384,0.689088,0.43715
UID_48_32_2_all-4,-0.35888,-0.204642,0.24821,0.286852,0.173909,0.168993,-0.505828,0.41125,-0.114559,0.451788,0.528342
UID_48_33_10_all-10,-0.0929393,-0.856215,0.00203768,-0.290955,-0.295167,0.306071,-0.386177,1.00947,0.642304,-0.410881,0.00605705
UID_48_33_1_all-3,0.0614835,0.650782,-0.131109,-2.0309,-0.399692,0.150398,1.76578,-0.355147,0.118294,-1.17226,0.141407
UID_48_33_2_all-5,-0.89353,0.802539,0.0418759,0.80526,0.365009,0.383981,-0.305638,1.23963,-0.106344,0.680553,0.337213
UID_48_33_3_all-28,-0.333256,0.0306618,0.215548,-0.195998,-0.304561,-0.501657,1.05032,-0.267818,0.59908,0.0304318,-0.0694679
UID_48_33_4_all-10,-0.0855956,-0.448584,-0.22585,-0.0391018,0.752019,0.968748,-0.577099,0.992497,0.478968,1.06339,1.34315
UID_48_33_5_all-10,0.223659,-0.52145,0.23381,-0.832665,-1.13767,-0.0874741,-0.24393,-0.6705,0.487235,0.268022,-0.666362
UID_48_33_6_all-10,-0.122033,-0.571045,-0.303121,-0.290693,-0.262945,0.00928608,0.0393255,-1.14365,0.142889,0.135722,-0.499076
UID_48_33_7_all-23,-0.203102,-0.865191,0.0777963,0.0467302,-0.137319,0.0779095,-0.267415,0.198311,-0.215219,-0.0404409,-0.201921
UID_48_33_8_all-29,-0.775027,0.880054,0.248097,0.27223,-0.3817,0.0834759,-0.0783396,0.201382,-0.00566955,0.135414,-0.359399
UID_48_33_9_all-7,0.0127322,-0.808313,0.371568,-0.42963,-0.839214,0.0685137,0.4456,-0.0481263,0.364365,-0.230781,-0.179576
UID_48_34_1_all-16,-0.528426,-0.157088,0.158189,0.323742,-0.14607,-0.0409733,-0.13184,0.348091,-0.21042,-0.245717,-0.140269
UID_48_34_2_all-28,-0.943532,1.29898,0.584632,0.531855,-0.42689,-0.0206647,-0.0718338,0.780385,-0.342799,0.113801,0.171441
UID_48_34_3_all-18,0.166321,1.96393,-0.482009,-3.42553,0.636399,0.279805,2.87224,0.730123,1.65652,-2.51374,0.436552
UID_48_34_4_all-19,-0.621735,-0.15762,-0.0693386,0.869067,0.491186,-0.0962828,0.0377205,-0.157467,-0.139971,0.260442,0.320097
UID_48_34_5_all-16,-0.353445,-0.559791,0.0211592,0.391778,0.0881899,-0.0500681,0.230417,-0.135963,-0.0614849,-0.176874,-0.0629403
UID_48_35_1_all-3,-0.000821162,-0.614824,0.418543,-0.12435,-0.231688,0.18428,0.158542,0.203538,0.561187,0.510196,0.599679
UID_48_35_2_all-6,-0.316399,-0.295264,-0.011219,0.153207,-0.353015,-0.400341,-1.17222,-0.626952,0.0815612,0.23638,-0.427729
UID_48_35_3_all-5,3.61744,1.3368,-0.723404,3.16703,0.386389,-0.204308,0.972112,-0.446641,-0.328555,0.0465655,0.518599
UID_48_35_4_all-8,0.0953633,-0.0372335,-1.0873,-1.19486,0.723082,1.01076,-0.343948,-0.792195,-0.514354,-2.32068,0.298734
